gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2563530468	227	1	135	45	177	3.4e-47	160.4	pfam01695	IstB_IS21	178
2563530469	93	5	38	6	32	4.1e-08	32.7	pfam03811	Zn_Tnp_IS1	35
2563530469	93	46	91	1	46	2.6e-20	71.6	pfam12759	HTH_Tnp_IS1	46
2563530470	143	7	138	4	130	1.7e-49	167.3	pfam03400	DDE_Tnp_IS1	131
2563530471	347	27	190	1	147	4.5e-11	43.5	pfam13365	Trypsin_2	147
2563530472	189	38	189	4	142	1.7e-31	109.3	pfam01694	Rhomboid	147
2563530473	279	13	167	2	199	1.5e-13	51.2	pfam01734	Patatin	204
2563530475	296	106	287	5	213	6.3e-12	45.4	pfam01609	DDE_Tnp_1	214
2563530476	768	234	306	1	77	1.6e-16	60.3	pfam08707	PriCT_2	77
2563530476	768	334	485	3	149	5.9e-23	81.7	pfam08706	D5_N	150
2563530479	346	170	330	2	170	1.9e-26	92.8	pfam00589	Phage_integrase	172
2563530481	225	4	215	1	209	7.5e-81	270.5	pfam06508	QueC	210
2563530482	213	25	124	1	95	2.4e-10	40.4	pfam13394	Fer4_14	118
2563530482	213	26	120	3	89	3.5e-12	46.9	pfam04055	Radical_SAM	167
2563530483	285	35	100	18	73	3.0e-11	43.1	pfam16331	TolA_bind_tri	76
2563530483	285	156	282	4	130	8.6e-12	45.1	pfam13525	YfiO	203
2563530484	191	87	182	1	94	6.9e-15	55.1	pfam00691	OmpA	95
2563530485	427	24	127	1	106	2.5e-30	104.6	pfam04052	TolB_N	106
2563530485	427	196	227	12	37	2.5e-06	27.1	pfam07676	PD40	38
2563530485	427	235	271	5	38	1.4e-07	31.1	pfam07676	PD40	38
2563530485	427	279	315	1	38	3.2e-14	52.3	pfam07676	PD40	38
2563530485	427	323	349	2	25	1.1e-03	18.7	pfam07676	PD40	38
2563530485	427	368	401	8	32	3.5e-04	20.3	pfam07676	PD40	38
2563530486	499	410	493	6	77	3.1e-14	52.8	pfam13103	TonB_2	85
2563530487	142	7	140	2	128	2.4e-24	85.8	pfam02472	ExbD	130
2563530488	225	76	209	5	123	1.9e-42	143.8	pfam01618	MotA_ExbB	124
2563530489	138	18	104	1	78	2.4e-16	59.7	pfam03061	4HBT	79
2563530490	344	6	239	2	233	1.3e-118	394.3	pfam05496	RuvB_N	234
2563530490	344	256	330	1	74	4.4e-34	116	pfam05491	RuvB_C	75
2563530491	203	1	62	1	60	1.8e-21	75.8	pfam01330	RuvA_N	60
2563530491	203	72	130	1	57	3.5e-15	56.2	pfam14520	HHH_5	57
2563530491	203	157	200	3	44	2.6e-11	43.7	pfam07499	RuvA_C	47
2563530492	165	3	149	1	148	8.4e-58	194.3	pfam02075	RuvC	148
2563530493	248	5	237	1	231	1.2e-90	303	pfam01709	Transcrip_reg	231
2563530494	213	3	177	116	208	5.4e-06	26.7	pfam00702	Hydrolase	213
2563530495	527	4	313	1	134	5.9e-36	123	pfam00389	2-Hacid_dh	134
2563530495	527	107	281	1	178	3.3e-62	208.8	pfam02826	2-Hacid_dh_C	178
2563530495	527	453	517	3	62	1.2e-09	37.6	pfam01842	ACT	67
2563530496	354	99	242	4	144	1.6e-18	67.4	pfam03734	YkuD	144
2563530497	469	25	460	1	418	2.1e-55	188.2	pfam13520	AA_permease_2	425
2563530503	398	27	315	3	293	8.9e-79	264.7	pfam00579	tRNA-synt_1b	293
2563530503	398	336	381	4	45	2.5e-07	30.2	pfam01479	S4	48
2563530504	490	330	427	2	96	1.8e-30	104.8	pfam01551	Peptidase_M23	96
2563530505	385	3	368	2	365	0.0e+00	473.9	pfam03702	UPF0075	366
2563530506	110	3	106	3	109	1.8e-20	73.1	pfam01521	Fe-S_biosyn	110
2563530507	343	3	141	1	120	3.3e-35	121	pfam01118	Semialdhyde_dh	121
2563530507	343	158	314	3	184	7.9e-17	61.8	pfam02774	Semialdhyde_dhC	184
2563530508	327	29	114	2	75	2.3e-08	33.7	pfam08240	ADH_N	109
2563530508	327	153	281	1	123	4.5e-34	117	pfam00107	ADH_zinc_N	130
2563530509	281	8	130	2	106	1.2e-19	70.7	pfam00581	Rhodanese	107
2563530509	281	157	273	5	106	2.4e-09	37.5	pfam00581	Rhodanese	107
2563530510	197	12	181	2	155	6.4e-32	110.3	pfam05685	Uma2	172
2563530511	452	33	103	13	71	3.0e-05	23.9	pfam00989	PAS	113
2563530511	452	148	315	2	167	3.3e-68	228.5	pfam00158	Sigma54_activat	168
2563530511	452	411	450	4	41	1.0e-11	44.3	pfam02954	HTH_8	42
2563530512	365	11	82	7	73	4.0e-06	26.8	pfam00753	Lactamase_B	197
2563530512	365	88	172	126	197	1.7e-05	24.7	pfam00753	Lactamase_B	197
2563530512	365	266	361	6	106	5.8e-17	62	pfam00581	Rhodanese	107
2563530513	417	6	141	2	129	2.6e-09	36.4	pfam07992	Pyr_redox_2	292
2563530514	577	29	411	1	375	7.5e-89	298	pfam00916	Sulfate_transp	381
2563530514	577	461	570	5	112	2.2e-15	56.1	pfam01740	STAS	117
2563530516	135	8	100	2	97	8.9e-16	58.3	pfam01230	HIT	98
2563530517	154	33	154	1	102	1.7e-17	63.7	pfam03748	FliL	103
2563530518	336	9	308	18	311	3.7e-79	266.3	pfam00933	Glyco_hydro_3	319
2563530519	179	11	165	5	144	8.6e-21	74	pfam00156	Pribosyltran	159
2563530520	242	3	242	2	233	2.3e-50	170.9	pfam01048	PNP_UDP_1	234
2563530521	159	2	137	8	81	2.1e-11	43.8	pfam00254	FKBP_C	94
2563530522	166	13	82	2	69	5.6e-23	80.7	pfam03449	GreA_GreB_N	71
2563530522	166	87	163	3	77	1.1e-21	76.4	pfam01272	GreA_GreB	77
2563530524	366	192	305	3	100	3.3e-13	49.2	pfam01464	SLT	117
2563530525	170	28	169	2	142	1.9e-45	154.2	pfam08212	Lipocalin_2	143
2563530526	301	19	90	3	63	6.1e-08	32.7	pfam13499	EF-hand_7	66
2563530526	301	226	247	5	20	3.4e-03	16.7	pfam13202	EF-hand_5	25
2563530527	448	153	224	5	68	1.0e-13	51.2	pfam00672	HAMP	69
2563530527	448	228	291	2	64	6.1e-14	51.7	pfam00512	HisKA	64
2563530527	448	336	447	3	105	1.9e-18	66.6	pfam02518	HATPase_c	106
2563530528	228	4	113	1	112	1.1e-24	86.6	pfam00072	Response_reg	112
2563530528	228	149	225	2	77	1.5e-20	72.9	pfam00486	Trans_reg_C	77
2563530530	426	83	314	1	144	1.8e-09	37.6	pfam12695	Abhydrolase_5	145
2563530531	476	64	251	2	188	6.2e-30	104.3	pfam02321	OEP	188
2563530531	476	279	461	8	188	4.4e-19	68.9	pfam02321	OEP	188
2563530532	427	80	138	3	49	3.0e-07	30	pfam13533	Biotin_lipoyl_2	50
2563530532	427	210	317	1	106	5.9e-11	42.9	pfam13437	HlyD_3	106
2563530533	243	33	182	1	136	3.6e-29	101.9	pfam00005	ABC_tran	137
2563530534	401	9	241	1	203	4.1e-46	157.8	pfam12704	MacB_PCD	204
2563530534	401	281	394	3	121	3.5e-18	65.6	pfam02687	FtsX	121
2563530535	407	27	142	4	121	2.1e-08	34.3	pfam01966	HD	122
2563530535	407	236	358	2	121	1.1e-17	64.2	pfam01966	HD	122
2563530536	71	12	64	1	54	4.1e-16	58.6	pfam09720	Unstab_antitox	54
2563530537	96	3	89	2	86	7.7e-10	39.1	pfam05016	ParE_toxin	90
2563530538	290	3	62	2	60	7.9e-19	67.2	pfam00126	HTH_1	60
2563530538	290	89	288	8	201	8.2e-34	116.7	pfam03466	LysR_substrate	209
2563530540	290	95	263	15	121	5.8e-07	29.4	pfam12695	Abhydrolase_5	145
2563530541	300	3	223	1	228	2.9e-21	75.9	pfam01370	Epimerase	241
2563530541	300	250	296	1	46	3.5e-22	77.8	pfam08338	DUF1731	47
2563530542	453	7	171	2	154	8.9e-43	146	pfam00875	DNA_photolyase	164
2563530542	453	199	449	1	243	9.6e-93	310.1	pfam03441	FAD_binding_7	243
2563530543	142	24	135	2	114	1.3e-28	99.6	pfam07386	DUF1499	114
2563530544	311	6	145	1	137	2.3e-35	121.5	pfam04463	DUF523	137
2563530544	311	188	302	1	117	8.2e-41	138.8	pfam08349	DUF1722	117
2563530545	280	25	198	1	172	2.8e-07	30.6	pfam13460	NAD_binding_10	174
2563530546	364	10	340	1	341	4.0e-85	285.9	pfam00724	Oxidored_FMN	341
2563530547	432	13	243	2	233	1.2e-14	53.3	pfam00012	HSP70	601
2563530547	432	298	425	257	359	2.7e-12	45.6	pfam00012	HSP70	601
2563530548	96	15	88	2	74	9.9e-21	73	pfam05899	Cupin_3	74
2563530551	174	34	92	1	58	1.1e-13	50.7	pfam01047	MarR	59
2563530553	106	1	99	7	91	2.1e-08	34.2	pfam01145	Band_7	177
2563530554	634	4	96	2	100	1.9e-08	34.5	pfam06480	FtsH_ext	110
2563530554	634	191	324	1	131	2.3e-45	154.1	pfam00004	AAA	132
2563530554	634	384	591	1	211	1.9e-73	246.5	pfam01434	Peptidase_M41	211
2563530559	354	26	349	1	315	5.9e-104	347.3	pfam02685	Glucokinase	316
2563530560	151	53	121	1	69	1.1e-31	108.4	pfam04214	DUF411	69
2563530561	355	4	348	2	346	0.0e+00	479.7	pfam01208	URO-D	346
2563530563	360	64	324	2	261	5.1e-107	356.8	pfam01761	DHQ_synthase	262
2563530564	174	13	170	1	156	1.6e-54	184.2	pfam01202	SKI	158
2563530565	785	51	145	5	91	6.6e-10	38.9	pfam11741	AMIN	97
2563530565	785	403	522	2	82	3.4e-09	36.8	pfam03958	Secretin_N	82
2563530565	785	620	779	1	170	3.5e-44	150.3	pfam00263	Secretin	170
2563530566	203	54	201	1	147	6.0e-50	168.9	pfam04351	PilP	147
2563530567	205	48	188	1	143	1.3e-47	161.5	pfam04350	PilO	146
2563530568	191	100	178	1	77	1.5e-17	63.3	pfam05137	PilN	78
2563530569	353	13	352	1	340	0.0e+00	470.9	pfam11104	PilM_2	340
2563530570	781	61	237	4	177	8.2e-64	214.2	pfam00912	Transgly	178
2563530570	781	325	417	26	112	2.8e-08	34.4	pfam17092	PCB_OB	112
2563530570	781	419	686	1	268	9.1e-37	126.8	pfam00905	Transpeptidase	299
2563530571	908	6	397	4	265	1.4e-125	417.9	pfam07517	SecA_DEAD	266
2563530571	908	231	353	2	111	3.6e-37	127.3	pfam01043	SecA_PP_bind	111
2563530571	908	613	826	1	198	3.6e-67	226.1	pfam07516	SecA_SW	198
2563530571	908	888	906	1	19	1.3e-10	40.8	pfam02810	SEC-C	19
2563530572	704	188	373	2	134	3.4e-13	49.4	pfam02163	Peptidase_M50	173
2563530572	704	543	648	1	80	5.0e-10	39.9	pfam13437	HlyD_3	106
2563530573	457	319	430	2	95	1.5e-07	31.9	pfam13437	HlyD_3	106
2563530574	263	36	85	5	47	1.8e-07	30.8	pfam13533	Biotin_lipoyl_2	50
2563530574	263	133	233	2	90	5.4e-14	52.6	pfam13437	HlyD_3	106
2563530575	518	57	257	3	188	4.5e-12	46	pfam02321	OEP	188
2563530575	518	283	465	2	185	1.1e-08	35	pfam02321	OEP	188
2563530576	2974	98	261	1	164	7.3e-56	188.4	pfam14252	DUF4347	164
2563530579	197	12	174	2	163	4.2e-25	88.1	pfam05685	Uma2	172
2563530580	316	79	276	3	150	1.4e-09	39	pfam13469	Sulfotransfer_3	168
2563530581	224	6	62	1	57	4.6e-24	84	pfam07484	Collar	57
2563530582	236	14	176	8	151	1.6e-18	66.8	pfam05118	Asp_Arg_Hydrox	153
2563530583	161	68	142	23	80	2.2e-10	40.5	pfam00583	Acetyltransf_1	80
2563530586	66	2	66	2	65	8.8e-30	102.2	pfam00313	CSD	66
2563530589	638	19	184	1	137	7.5e-28	97.6	pfam00005	ABC_tran	137
2563530589	638	223	308	1	75	3.9e-10	39.5	pfam12848	ABC_tran_Xtn	85
2563530589	638	334	468	2	137	3.2e-25	89.1	pfam00005	ABC_tran	137
2563530589	638	552	628	5	75	2.4e-20	72.4	pfam16326	ABC_tran_CTD	76
2563530590	408	6	172	2	143	8.9e-30	103.1	pfam00994	MoCF_biosynth	144
2563530591	306	158	301	245	386	3.4e-14	51.9	pfam03547	Mem_trans	387
2563530592	127	29	122	1	106	1.9e-18	66.8	pfam00581	Rhodanese	107
2563530593	241	15	232	2	226	7.6e-37	127	pfam00215	OMPdecase	226
2563530594	242	13	224	1	198	1.0e-48	165.8	pfam13386	DsbD_2	199
2563530595	319	7	174	1	167	1.3e-67	226.6	pfam00158	Sigma54_activat	168
2563530595	319	274	315	2	42	1.5e-13	50.2	pfam02954	HTH_8	42
2563530596	244	9	222	8	181	1.1e-14	54.4	pfam13672	PP2C_2	210
2563530597	248	7	240	2	234	9.1e-100	332.5	pfam03740	PdxJ	234
2563530598	249	11	92	5	80	4.4e-24	84.1	pfam11967	RecO_N	80
2563530598	249	96	235	4	156	2.3e-16	59.9	pfam02565	RecO_C	157
2563530599	293	5	120	2	110	4.0e-21	75.1	pfam01926	MMR_HSR1	110
2563530599	293	204	280	1	77	3.2e-18	65.2	pfam07650	KH_2	78
2563530600	227	18	143	1	126	7.7e-31	106.8	pfam14622	Ribonucleas_3_3	130
2563530600	227	155	222	1	67	4.5e-10	39.9	pfam00035	dsrm	67
2563530601	125	32	116	1	85	9.1e-25	87.2	pfam16137	DUF4845	85
2563530602	258	68	150	1	69	1.3e-24	85.8	pfam00717	Peptidase_S24	70
2563530602	258	190	239	94	137	4.8e-07	29.5	pfam10502	Peptidase_S26	138
2563530603	599	4	184	1	192	3.7e-50	170	pfam00009	GTP_EFTU	193
2563530603	599	207	277	1	74	1.3e-07	31.7	pfam03144	GTP_EFTU_D2	74
2563530603	599	293	369	4	73	1.9e-06	27.7	pfam14492	EFG_II	75
2563530603	599	400	488	2	87	3.4e-20	71.7	pfam00679	EFG_C	89
2563530603	599	489	595	1	107	4.3e-50	168.2	pfam06421	LepA_C	107
2563530604	261	21	113	48	127	2.6e-18	66.4	pfam12048	DUF3530	313
2563530604	261	110	251	182	311	3.2e-17	62.8	pfam12048	DUF3530	313
2563530605	351	6	339	3	325	1.2e-58	198.7	pfam01594	UPF0118	327
2563530606	107	2	66	2	62	5.5e-13	48.4	pfam00313	CSD	66
2563530608	178	7	178	2	172	3.2e-60	203.2	pfam02572	CobA_CobO_BtuR	172
2563530610	404	2	131	1	135	2.0e-32	112.4	pfam11871	DUF3391	136
2563530610	404	162	285	2	121	8.7e-14	51.7	pfam01966	HD	122
2563530611	200	39	147	2	112	1.2e-21	77.4	pfam13787	HXXEE	113
2563530613	133	25	116	2	93	1.1e-22	80	pfam04828	GFA	93
2563530614	175	9	132	6	119	1.6e-06	28.1	pfam01797	Y1_Tnp	121
2563530615	207	10	132	6	119	2.4e-06	27.5	pfam01797	Y1_Tnp	121
2563530617	140	36	124	12	103	2.7e-10	40.7	pfam07007	DUF1311	103
2563530619	305	8	299	2	283	1.4e-52	178.8	pfam02567	PhzC-PhzF	283
2563530620	120	3	108	1	104	3.6e-41	139.1	pfam13806	Rieske_2	104
2563530621	845	5	302	2	287	2.4e-55	187.5	pfam07992	Pyr_redox_2	292
2563530621	845	422	471	2	50	6.2e-12	45.6	pfam04324	Fer2_BFD	51
2563530621	845	484	533	3	51	2.7e-05	24.3	pfam04324	Fer2_BFD	51
2563530621	845	557	622	3	67	1.6e-08	34.2	pfam03460	NIR_SIR_ferr	69
2563530621	845	630	774	2	152	5.8e-19	68	pfam01077	NIR_SIR	159
2563530622	191	6	114	1	110	2.7e-05	24.2	pfam00072	Response_reg	112
2563530622	191	131	184	2	54	5.7e-19	67.5	pfam03861	ANTAR	54
2563530625	230	46	187	4	128	2.0e-20	72.8	pfam03412	Peptidase_C39	133
2563530629	322	109	155	1	44	2.3e-05	23.9	pfam02743	Cache_1	80
2563530630	424	35	262	12	236	1.0e-43	149.4	pfam00563	EAL	237
2563530630	424	264	424	24	159	6.0e-18	65	pfam10388	YkuI_C	166
2563530632	746	200	268	2	67	1.1e-13	51.1	pfam00672	HAMP	69
2563530632	746	505	700	4	207	7.6e-60	202.1	pfam00015	MCPsignal	207
2563530633	132	5	122	1	129	2.8e-28	98.2	pfam11026	DUF2721	129
2563530634	466	35	314	2	251	1.8e-94	315.9	pfam13379	NMT1_2	252
2563530635	338	148	334	1	179	1.9e-22	79.8	pfam00528	BPD_transp_1	185
2563530636	604	52	194	1	136	8.0e-31	107.2	pfam00005	ABC_tran	137
2563530636	604	368	510	2	136	3.8e-28	98.6	pfam00005	ABC_tran	137
2563530637	426	46	299	52	208	4.9e-07	28.7	pfam13372	Alginate_exp	397
2563530638	492	21	441	2	351	1.4e-35	122.7	pfam07690	MFS_1	352
2563530639	577	19	232	23	189	7.6e-13	48.4	pfam13672	PP2C_2	210
2563530639	577	269	541	14	218	1.2e-39	136.1	pfam00069	Pkinase	262
2563530640	150	2	150	4	140	1.3e-23	83.5	pfam05099	TerB	144
2563530641	322	17	307	3	334	1.4e-86	290.6	pfam15617	C-C_Bond_Lyase	335
2563530642	369	7	255	1	246	1.8e-95	318.7	pfam11202	PRTase_1	247
2563530642	369	281	361	3	80	2.1e-25	88.3	pfam15608	PELOTA_1	81
2563530644	396	25	219	1	193	6.6e-56	188.7	pfam15609	PRTase_2	194
2563530644	396	252	371	32	120	3.6e-16	59	pfam12500	TRSP	131
2563530645	340	2	335	1	333	2.3e-105	351.9	pfam15632	ATPgrasp_Ter	334
2563530646	198	1	193	1	182	7.8e-58	194.9	pfam02342	TerD	187
2563530647	191	1	187	1	187	1.0e-80	269.5	pfam02342	TerD	187
2563530648	880	2	57	2	53	2.7e-17	62.3	pfam04879	Molybdop_Fe4S4	55
2563530648	880	62	482	19	431	4.2e-83	279.5	pfam00384	Molybdopterin	432
2563530648	880	582	693	1	111	6.0e-28	97	pfam01568	Molydop_binding	111
2563530648	880	832	880	1	49	7.7e-16	58.1	pfam04324	Fer2_BFD	51
2563530649	418	3	299	2	278	7.7e-55	185.9	pfam07992	Pyr_redox_2	292
2563530651	351	6	111	1	96	1.1e-05	25.5	pfam08448	PAS_4	110
2563530651	351	127	191	4	60	1.3e-12	47.4	pfam00512	HisKA	64
2563530651	351	229	342	2	104	3.0e-17	62.7	pfam02518	HATPase_c	106
2563530652	471	7	117	1	109	5.5e-27	94	pfam00072	Response_reg	112
2563530652	471	145	312	1	168	5.4e-71	237.6	pfam00158	Sigma54_activat	168
2563530652	471	428	469	3	42	9.0e-09	34.9	pfam02954	HTH_8	42
2563530654	642	496	636	11	135	3.7e-15	55.7	pfam07731	Cu-oxidase_2	137
2563530655	219	26	175	44	143	1.0e-14	54.6	pfam02630	SCO1-SenC	174
2563530656	245	4	116	1	111	2.6e-19	69.3	pfam00072	Response_reg	112
2563530656	245	151	207	2	57	2.1e-19	68.6	pfam00196	GerE	57
2563530660	1216	8	1188	1	1198	0.0e+00	811.8	pfam12128	DUF3584	1200
2563530661	362	57	255	1	194	2.8e-66	222.8	pfam01758	SBF	195
2563530662	159	4	135	1	142	1.1e-20	74.4	pfam01451	LMWPc	142
2563530663	117	13	58	1	44	2.5e-11	43.1	pfam01022	HTH_5	47
2563530664	115	24	115	2	89	1.5e-11	44.4	pfam04930	FUN14	90
2563530665	882	225	312	3	86	1.2e-09	38.1	pfam08447	PAS_3	89
2563530665	882	335	441	2	100	6.6e-15	55.5	pfam13426	PAS_9	101
2563530665	882	453	611	1	160	9.9e-50	168.3	pfam00990	GGDEF	161
2563530665	882	630	866	3	237	1.4e-73	247.2	pfam00563	EAL	237
2563530666	347	32	167	13	94	6.4e-15	55.4	pfam00586	AIRS	94
2563530666	347	179	345	1	150	2.4e-38	131.6	pfam02769	AIRS_C	156
2563530668	155	1	101	4	100	2.2e-21	75.5	pfam00383	dCMP_cyt_deam_1	101
2563530669	354	2	336	1	297	1.1e-89	300.2	pfam04204	HTS	298
2563530672	288	26	276	1	249	4.6e-63	212.7	pfam01040	UbiA	252
2563530673	115	6	114	1	109	2.6e-32	111.2	pfam03960	ArsC	110
2563530674	197	2	144	2	127	7.3e-13	48.3	pfam03358	FMN_red	153
2563530675	117	11	114	1	103	9.7e-32	109.2	pfam09842	DUF2069	104
2563530676	234	11	214	4	213	9.1e-20	71.3	pfam00308	Bac_DnaA	219
2563530677	308	4	154	1	151	4.9e-34	117	pfam02558	ApbA	152
2563530677	308	179	301	1	124	1.5e-26	92.9	pfam08546	ApbA_C	125
2563530678	170	33	169	3	180	8.2e-27	94.4	pfam11937	DUF3455	180
2563530679	230	2	195	2	187	5.2e-36	123.8	pfam00106	adh_short	195
2563530680	193	2	82	2	81	2.0e-34	117.8	pfam00081	Sod_Fe_N	82
2563530680	193	89	190	1	101	2.7e-40	136.5	pfam02777	Sod_Fe_C	102
2563530681	157	6	154	7	144	2.0e-24	86	pfam00174	Oxidored_molyb	160
2563530682	971	193	265	2	68	6.4e-12	45.4	pfam00672	HAMP	69
2563530682	971	301	366	1	64	1.0e-17	63.8	pfam00512	HisKA	64
2563530682	971	413	533	1	102	3.5e-23	81.8	pfam02518	HATPase_c	106
2563530682	971	555	672	2	111	2.4e-17	62.9	pfam00072	Response_reg	112
2563530682	971	706	818	2	110	1.0e-28	99.6	pfam00072	Response_reg	112
2563530683	175	10	166	5	152	1.6e-08	34.5	pfam03167	UDG	155
2563530684	76	6	75	2	60	3.1e-17	62	pfam01206	TusA	70
2563530685	464	6	115	1	105	1.1e-28	99.6	pfam13241	NAD_binding_7	105
2563530685	464	125	145	7	26	3.2e-06	26.3	pfam14824	Sirohm_synth_M	28
2563530685	464	150	207	1	58	5.8e-23	80.2	pfam10414	CysG_dimeriser	58
2563530685	464	218	429	2	211	6.1e-54	183	pfam00590	TP_methylase	212
2563530689	404	8	399	1	387	0.0e+00	514.5	pfam00764	Arginosuc_synth	388
2563530691	1218	67	302	6	222	3.3e-08	34.2	pfam08376	NIT	231
2563530691	1218	319	391	2	65	1.5e-09	37.9	pfam00672	HAMP	69
2563530691	1218	404	475	2	56	2.5e-09	36.8	pfam13188	PAS_8	67
2563530691	1218	546	651	2	101	8.2e-12	45.6	pfam13426	PAS_9	101
2563530691	1218	669	772	2	101	4.0e-14	53	pfam13426	PAS_9	101
2563530691	1218	784	951	2	160	4.0e-44	150.1	pfam00990	GGDEF	161
2563530691	1218	970	1206	2	237	2.9e-71	239.6	pfam00563	EAL	237
2563530692	199	9	170	1	153	4.1e-35	121.3	pfam12804	NTP_transf_3	160
2563530694	158	11	155	1	143	8.1e-45	152.1	pfam01257	2Fe-2S_thioredx	145
2563530695	517	145	317	1	150	1.2e-43	148.5	pfam01512	Complex1_51K	151
2563530695	517	339	390	2	56	4.7e-07	29.7	pfam10531	SLBB	59
2563530695	517	427	511	1	83	7.6e-30	102.7	pfam10589	NADH_4Fe-4S	85
2563530696	949	17	95	3	81	5.9e-21	74.2	pfam13510	Fer2_4	82
2563530696	949	101	140	1	40	2.6e-17	61.9	pfam10588	NADH-G_4Fe-4S_3	40
2563530696	949	165	224	1	51	5.5e-07	29.6	pfam13187	Fer4_9	53
2563530696	949	236	290	3	52	9.9e-15	54.2	pfam04879	Molybdop_Fe4S4	55
2563530696	949	293	725	1	431	4.5e-74	249.8	pfam00384	Molybdopterin	432
2563530696	949	810	915	1	110	4.2e-28	97.5	pfam01568	Molydop_binding	111
2563530697	286	41	279	1	236	1.4e-75	253.9	pfam02634	FdhD-NarQ	237
2563530698	70	5	65	1	61	8.4e-25	86.7	pfam11390	FdsD	61
2563530699	178	70	177	1	105	6.6e-27	93.5	pfam00877	NLPC_P60	105
2563530700	319	49	246	23	206	5.0e-12	46.1	pfam09084	NMT1	216
2563530701	248	69	241	2	168	5.4e-20	71.8	pfam00528	BPD_transp_1	185
2563530702	242	21	153	2	136	1.3e-26	93.6	pfam00005	ABC_tran	137
2563530704	427	3	141	1	137	4.3e-22	78.6	pfam00669	Flagellin_N	139
2563530704	427	344	427	2	86	4.9e-05	23.5	pfam00700	Flagellin_C	86
2563530705	612	5	34	2	30	1.9e-05	24.3	pfam00460	Flg_bb_rod	31
2563530705	612	537	610	30	72	2.4e-08	33.9	pfam06429	Flg_bbr_C	74
2563530706	350	49	96	1	51	2.4e-14	53.5	pfam10135	Rod-binding	51
2563530706	350	196	337	2	134	5.5e-41	139.9	pfam01832	Glucosaminidase	136
2563530707	367	26	366	1	342	0.0e+00	465.5	pfam02119	FlgI	342
2563530708	236	53	235	2	166	8.9e-60	200.9	pfam02107	FlgH	167
2563530709	262	6	36	1	31	1.8e-15	56.3	pfam00460	Flg_bb_rod	31
2563530709	262	183	261	2	71	1.1e-26	92.5	pfam06429	Flg_bbr_C	74
2563530710	246	171	243	2	69	1.2e-20	73.3	pfam06429	Flg_bbr_C	74
2563530711	595	3	33	3	31	1.5e-08	34.2	pfam00460	Flg_bb_rod	31
2563530711	595	195	477	1	120	1.3e-12	48.2	pfam07559	FlaE	121
2563530711	595	517	595	1	73	2.0e-14	53.3	pfam06429	Flg_bbr_C	74
2563530712	231	5	79	5	74	3.6e-23	81.5	pfam03963	FlgD	75
2563530712	231	87	224	1	58	8.8e-14	51.4	pfam13861	FLgD_tudor	58
2563530712	231	104	183	8	78	3.7e-17	61.8	pfam13860	FlgD_ig	81
2563530713	138	7	35	1	26	7.9e-07	28.7	pfam00460	Flg_bb_rod	31
2563530713	138	32	136	29	73	2.5e-11	43.4	pfam06429	Flg_bbr_C	74
2563530714	130	14	39	13	31	2.5e-05	23.9	pfam00460	Flg_bb_rod	31
2563530715	232	31	230	1	196	3.2e-52	177	pfam13144	ChapFlgA	196
2563530716	102	38	91	1	55	3.0e-12	46.6	pfam04316	FlgM	55
2563530717	164	4	154	9	145	1.5e-19	70.8	pfam05130	FlgN	146
2563530719	419	25	197	2	175	1.2e-48	165	pfam00270	DEAD	175
2563530719	419	230	340	3	105	4.5e-29	100.7	pfam00271	Helicase_C	105
2563530720	462	28	195	1	173	4.5e-47	159.9	pfam00270	DEAD	175
2563530720	462	226	337	4	105	2.6e-31	107.9	pfam00271	Helicase_C	105
2563530720	462	387	458	1	71	3.7e-25	87.6	pfam03880	DbpA	72
2563530721	257	4	31	10	35	3.9e-05	23.1	pfam00132	Hexapep	36
2563530721	257	32	67	2	36	3.2e-07	29.7	pfam00132	Hexapep	36
2563530721	257	105	140	2	36	4.0e-09	35.7	pfam00132	Hexapep	36
2563530721	257	177	250	1	80	9.7e-13	48.3	pfam13720	Acetyltransf_11	82
2563530722	294	7	87	1	83	1.2e-17	63.8	pfam02899	Phage_int_SAM_1	84
2563530722	294	108	281	3	170	3.2e-50	170.1	pfam00589	Phage_integrase	172
2563530723	162	77	159	2	79	1.4e-25	89.1	pfam01035	DNA_binding_1	81
2563530724	113	3	112	1	111	8.4e-50	167.2	pfam01245	Ribosomal_L19	111
2563530725	245	22	221	2	195	2.1e-64	216.7	pfam01746	tRNA_m1G_MT	195
2563530726	83	8	68	1	61	6.5e-25	86.8	pfam00886	Ribosomal_S16	61
2563530727	464	16	93	1	75	3.1e-20	72.1	pfam02881	SRP54_N	75
2563530727	464	111	307	2	196	5.3e-74	248	pfam00448	SRP54	196
2563530727	464	339	438	2	99	1.4e-29	102.5	pfam02978	SRP_SPB	99
2563530728	264	30	261	5	213	3.7e-33	115	pfam01578	Cytochrom_C_asm	214
2563530730	486	45	415	31	375	2.7e-68	230.3	pfam00282	Pyridoxal_deC	375
2563530733	524	8	130	3	114	2.4e-12	46.8	pfam02310	B12-binding	121
2563530733	524	205	410	2	166	5.0e-16	59.4	pfam04055	Radical_SAM	167
2563530734	341	28	253	6	170	1.6e-15	57.1	pfam01973	MAF_flag10	171
2563530736	838	179	345	2	170	9.1e-41	139.3	pfam01973	MAF_flag10	171
