gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2563530579	197	25	1	180	2	197	2.0e-19	88.8	COG4636	Endonuclease, Uma2 family (restriction endonuclease fold)	200
2563530581	224	34.38	1	224	1	170	6.0e-25	107	COG4675	Microcystin-dependent protein  (function unknown)	170
2563530586	66	61.19	1	66	1	67	3.0e-21	93.3	COG1278	Cold shock protein, CspA family	67
2563530589	638	46.34	1	526	1	524	0.0e+00	532	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2563530590	408	38.71	6	248	5	250	1.0e-57	217	COG1058	Predicted nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA	255
2563530591	306	26.06	1	305	2	308	1.0e-23	104	COG0679	Predicted permease	311
2563530592	127	38.46	22	124	1	104	2.0e-18	85	COG0607	Rhodanese-related sulfurtransferase	110
2563530593	241	44.3	13	236	10	234	4.0e-47	181	COG0284	Orotidine-5'-phosphate decarboxylase	240
2563530594	242	34.58	10	220	5	210	8.0e-29	120	COG2836	Sulfite exporter TauE/SafE	232
2563530596	244	29.2	1	244	6	252	1.0e-35	143	COG0631	Serine/threonine protein phosphatase PrpC	262
2563530597	248	61.32	6	245	1	243	4.0e-90	324	COG0854	Pyridoxine 5'-phosphate synthase PdxJ	243
2563530598	249	33.33	13	247	2	250	5.0e-36	144	COG1381	Recombinational DNA repair protein (RecF pathway)	251
2563530599	293	55.93	1	293	4	297	3.0e-103	367	COG1159	GTPase Era, involved in 16S rRNA processing	298
2563530600	227	49.57	1	227	4	234	8.0e-64	236	COG0571	dsRNA-specific ribonuclease	235
2563530602	258	31.06	41	152	6	166	3.0e-13	69.2	COG0681	Signal peptidase I	166
2563530603	599	67.17	1	599	4	603	0.0e+00	1028	COG0481	Translation elongation factor EF-4, membrane-bound GTPase	603
2563530605	351	33.04	8	346	18	348	1.0e-38	153	COG0628	Predicted PurR-regulated permease PerM	355
2563530606	107	39.66	1	57	1	58	3.0e-12	63.6	COG1278	Cold shock protein, CspA family	67
2563530608	178	43.35	7	178	27	198	8.0e-56	209	COG2109	ATP:corrinoid adenosyltransferase	198
2563530610	404	32.14	38	357	9	344	4.0e-59	222	COG2206	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)	344
2563530613	133	27.48	1	131	1	128	9.0e-16	75.8	COG3791	Uncharacterized conserved protein	133
2563530614	175	29.05	1	148	1	136	8.0e-24	103	COG1943	REP element-mobilizing transposase RayT	136
2563530615	207	29.73	1	148	1	136	4.0e-24	104	COG1943	REP element-mobilizing transposase RayT	136
2563530617	140	25.38	9	131	2	127	1.0e-11	62.3	COG3755	Uncharacterized conserved protein YecT, DUF1311 family	127
2563530619	305	33.99	1	303	2	291	3.0e-53	202	COG0384	Predicted epimerase YddE/YHI9, PhzF superfamily	291
2563530620	120	38.74	1	110	2	106	1.0e-17	81.9	COG2146	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	106
2563530621	845	48.7	4	809	3	793	0.0e+00	948	COG1251	NAD(P)H-nitrite reductase, large subunit	793
2563530622	191	37.57	4	190	6	194	5.0e-35	141	COG3707	Two-component response regulator, AmiR/NasT family, consists of REC and RNA-binding antiterminator (ANTAR) domains	194
2563530625	230	29.27	29	192	15	171	4.0e-26	111	COG3271	Predicted double-glycine peptidase	201
2563530630	424	33.33	41	262	17	239	4.0e-40	159	COG2200	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	256
2563530632	746	43.61	407	702	88	408	7.0e-56	212	COG0840	Methyl-accepting chemotaxis protein	408
2563530634	466	23.12	9	375	1	330	2.0e-35	143	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2563530635	338	27.8	42	336	14	254	2.0e-38	153	COG0600	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	258
2563530636	604	50	35	282	2	242	2.0e-83	304	COG1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	248
2563530639	577	28.03	1	244	1	260	2.0e-37	150	COG0631	Serine/threonine protein phosphatase PrpC	262
2563530640	150	38.57	11	150	5	144	1.0e-23	101	COG3793	Tellurite resistance protein	144
2563530641	322	24.66	25	312	1	278	3.0e-36	145	COG2301	Citrate lyase beta subunit	283
2563530643	254	16.6	1	241	2	232	2.0e-07	49.7	COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	264
2563530645	340	19.05	72	311	83	311	3.0e-03	36.5	COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	318
2563530646	198	46.43	2	194	1	181	5.0e-51	193	COG2310	Stress response protein SCP2	182
2563530647	191	57.75	2	188	1	182	1.0e-60	225	COG2310	Stress response protein SCP2	182
2563530648	880	33.11	3	699	39	764	0.0e+00	505	COG0243	Anaerobic selenocysteine-containing dehydrogenase	765
2563530651	351	44.94	2	349	9	361	6.0e-94	337	COG3852	Signal transduction histidine kinase, nitrogen specific	363
2563530652	471	49.04	1	471	1	456	0.0e+00	527	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	464
2563530654	642	23.18	185	635	66	451	8.0e-33	135	COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)	451
2563530655	219	28.57	4	202	1	200	2.0e-22	98.9	COG1999	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family	207
2563530656	245	33.65	2	212	1	208	3.0e-46	178	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2563530661	362	52.63	9	350	6	337	1.0e-96	346	COG0798	Arsenite efflux pump ArsB, ACR3 family	342
2563530662	159	36.88	1	136	2	136	2.0e-29	122	COG0394	Protein-tyrosine-phosphatase	139
2563530663	117	34.44	7	96	18	107	5.0e-12	63.3	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2563530664	115	30.97	3	115	2	109	1.0e-08	51.8	COG2383	Uncharacterized membrane protein, Fun14 family	109
2563530666	347	61.29	8	345	3	342	0.0e+00	476	COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	345
2563530668	155	36.67	1	119	7	125	4.0e-32	130	COG0590	tRNA(Arg) A34 adenosine deaminase TadA	152
2563530669	354	31.95	1	334	1	297	2.0e-52	200	COG1897	Homoserine trans-succinylase	307
2563530672	288	41.46	1	286	3	289	4.0e-52	198	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2563530673	115	40.87	1	115	1	115	1.0e-30	124	COG1393	Arsenate reductase and related proteins, glutaredoxin family	117
2563530674	197	33.33	1	195	3	207	2.0e-32	132	COG0655	Multimeric flavodoxin WrbA	207
2563530675	117	32.11	9	117	16	124	6.0e-16	76.1	COG3308	Uncharacterized membrane protein	131
2563530677	308	30.29	3	305	2	304	2.0e-52	199	COG1893	Ketopantoate reductase	307
2563530679	230	28.08	1	198	6	202	2.0e-27	115	COG0300	Short-chain dehydrogenase	265
2563530680	193	59.3	1	193	2	200	1.0e-75	275	COG0605	Superoxide dismutase	204
2563530682	971	31.56	193	530	14	326	3.0e-38	154	COG0642	Signal transduction histidine kinase	336
2563530683	175	34.15	9	163	2	158	3.0e-24	104	COG3663	G:T/U-mismatch repair DNA glycosylase	169
2563530684	76	35.06	1	76	1	77	7.0e-13	65.7	COG0425	TusA-related sulfurtransferase	78
2563530685	464	58.2	216	459	3	244	7.0e-91	327	COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	244
2563530689	404	54.93	1	404	1	401	0.0e+00	576	COG0137	Argininosuccinate synthase	403
2563530692	199	42.19	4	194	2	190	4.0e-44	171	COG0746	Molybdopterin-guanine dinucleotide biosynthesis protein A	192
2563530694	158	40.43	11	151	13	153	4.0e-42	163	COG1905	NADH:ubiquinone oxidoreductase 24 kD subunit (chain E)	160
2563530695	517	52.4	94	508	1	416	0.0e+00	554	COG1894	NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F)	424
2563530696	949	43.62	16	936	2	959	0.0e+00	1180	COG3383	Predicted molibdopterin-dependent oxidoreductase YjgC	978
2563530697	286	43.51	19	279	5	265	8.0e-75	273	COG1526	Formate dehydrogenase assembly factor FdhD	266
2563530700	319	24.65	2	272	8	280	2.0e-17	83.7	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2563530701	248	29.15	4	248	10	255	1.0e-33	136	COG0600	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	258
2563530702	242	37.34	1	233	1	239	7.0e-64	237	COG1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	248
2563530704	427	21.31	1	427	1	357	6.0e-29	122	COG1344	Flagellin and related hook-associated protein FlgL	360
2563530705	612	32.03	1	612	3	552	1.0e-84	308	COG1256	Flagellar hook-associated protein FlgK	552
2563530706	350	33.53	170	341	23	188	6.0e-38	151	COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ	201
2563530707	367	56.52	3	367	1	365	3.0e-116	411	COG1706	Flagellar basal body P-ring protein FlgI	365
2563530708	236	38.54	33	231	26	229	7.0e-44	170	COG2063	Flagellar basal body L-ring protein FlgH	230
2563530709	262	54.75	4	262	3	264	6.0e-78	284	COG4786	Flagellar basal body rod protein FlgG	265
2563530710	246	42.06	1	246	1	250	6.0e-68	250	COG4787	Flagellar basal body rod protein FlgF	251
2563530712	231	32.58	7	227	6	222	1.0e-31	129	COG1843	Flagellar hook assembly protein FlgD	222
2563530713	138	47.83	1	138	1	137	4.0e-35	140	COG1558	Flagellar basal body rod protein FlgC	137
2563530714	130	37.59	2	129	1	132	1.0e-26	112	COG1815	Flagellar basal body rod protein FlgB	133
2563530715	232	21.97	9	231	1	219	4.0e-24	105	COG1261	Flagella basal body P-ring formation protein FlgA	220
2563530716	102	22.47	8	94	5	91	2.0e-03	34.2	COG2747	Negative regulator of flagellin synthesis (anti-sigma28 factor)	93
2563530717	164	20.81	17	164	13	146	5.0e-04	37.3	COG3418	Flagellar biosynthesis/type III secretory pathway chaperone	146
2563530719	419	50.27	1	372	29	401	3.0e-116	412	COG0513	Superfamily II DNA and RNA helicase	513
2563530720	462	43.96	1	382	26	414	4.0e-115	408	COG0513	Superfamily II DNA and RNA helicase	513
2563530721	257	37.74	3	249	4	259	8.0e-66	243	COG1043	Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase	260
2563530722	294	51.34	1	294	3	300	9.0e-103	366	COG4974	Site-specific recombinase XerD	300
2563530723	162	35.2	39	158	48	167	7.0e-24	103	COG0350	O6-methylguanine-DNA--protein-cysteine methyltransferase	168
2563530724	113	66.07	3	113	4	115	4.0e-40	156	COG0335	Ribosomal protein L19	115
2563530725	245	57.26	1	240	1	239	7.0e-96	343	COG0336	tRNA G37 N-methylase TrmD	240
2563530726	83	59.76	1	82	1	81	2.0e-26	110	COG0228	Ribosomal protein S16	87
2563530727	464	56.98	12	462	1	449	0.0e+00	587	COG0541	Signal recognition particle GTPase	451
2563530728	264	45.37	59	263	61	265	4.0e-45	175	COG4137	ABC-type uncharacterized transport system, permease component	265
2563530730	486	26.64	45	475	23	448	2.0e-64	240	COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	460
2563530731	404	20.57	93	364	43	287	1.0e-07	51.5	COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	318
2563530733	524	19.21	10	453	20	424	8.0e-28	118	COG1032	Radical SAM superfamily enzyme YgiQ, UPF0313 family	490
2563530736	838	17.58	79	513	90	534	5.0e-22	100	COG2604	Uncharacterized conserved protein	594
2563530738	129	40	5	129	2	122	6.0e-25	106	COG1516	Flagellin-specific chaperone FliS	132
2563530739	462	32.85	1	462	3	478	4.0e-43	169	COG1345	Flagellar capping protein FliD	483
2563530741	284	36.23	3	275	1	275	2.0e-26	112	COG1344	Flagellin and related hook-associated protein FlgL	360
2563530744	366	42.19	2	366	14	341	2.0e-97	349	COG2089	Sialic acid synthase SpsE, contains C-terminal SAF domain	347
2563530745	392	22.48	3	382	1	378	1.0e-51	197	COG0381	UDP-N-acetylglucosamine 2-epimerase	383
2563530746	382	34.16	23	379	6	351	5.0e-88	318	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase	374
2563530747	326	32.92	3	312	2	310	2.0e-54	206	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2563530748	234	32.89	4	231	3	225	2.0e-41	162	COG1083	CMP-N-acetylneuraminic acid synthetase	228
2563530753	237	26.34	1	233	4	221	2.0e-25	109	COG1213	Choline kinase	239
2563530754	202	24.47	2	199	6	234	3.0e-23	101	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD (putrescine degradation), contains GATase1-like domain	243
2563530757	178	36.36	2	174	24	193	1.0e-32	132	COG0529	Adenylylsulfate kinase or related kinase	197
2563530758	637	25.18	18	408	29	421	7.0e-34	139	COG1032	Radical SAM superfamily enzyme YgiQ, UPF0313 family	490
2563530761	464	21.4	127	421	15	305	4.0e-18	86.6	COG0535	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family	347
2563530762	356	41.8	6	327	1	323	1.0e-82	300	COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	324
2563530763	358	36.36	8	358	26	343	3.0e-70	259	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	358
2563530766	328	35.51	1	307	1	314	1.0e-56	214	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2563530767	366	21.32	37	350	18	320	7.0e-20	91.6	COG0535	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family	347
2563530768	362	46.26	1	356	1	357	4.0e-110	391	COG0787	Alanine racemase	360
2563530769	463	52.62	17	455	1	435	0.0e+00	540	COG0305	Replicative DNA helicase	435
2563530773	125	64.66	1	116	1	116	2.0e-45	174	COG0203	Ribosomal protein L17	116
2563530774	337	54.06	8	326	1	314	6.0e-90	324	COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	317
2563530775	206	56.25	1	206	1	205	8.0e-58	216	COG0522	Ribosomal protein S4 or related protein	205
2563530776	128	64	4	128	5	129	5.0e-47	179	COG0100	Ribosomal protein S11	129
2563530777	118	66.39	1	118	1	119	4.0e-41	159	COG0099	Ribosomal protein S13	121
2563530778	37	71.05	1	37	1	38	6.0e-03	32.5	COG0257	Ribosomal protein L36	38
2563530779	440	53.35	7	434	8	432	4.0e-123	435	COG0201	Preprotein translocase subunit SecY	436
2563530780	144	48.67	1	144	1	150	3.0e-28	117	COG0200	Ribosomal protein L15	152
2563530781	61	49.09	6	60	1	55	4.0e-12	63.2	COG1841	Ribosomal protein L30/L7E	55
2563530782	168	54.72	11	168	22	180	2.0e-49	188	COG0098	Ribosomal protein S5	181
2563530783	117	48.33	1	117	6	125	2.0e-27	114	COG0256	Ribosomal protein L18	125
2563530784	177	52.84	1	176	1	176	8.0e-56	209	COG0097	Ribosomal protein L6P/L9E	178
2563530785	131	58.78	1	130	1	131	1.0e-42	165	COG0096	Ribosomal protein S8	132
2563530786	101	50.82	41	101	1	61	1.0e-15	74.9	COG0199	Ribosomal protein S14	61
2563530787	179	65.36	1	179	1	179	3.0e-75	273	COG0094	Ribosomal protein L5	180
2563530788	105	52.38	1	104	2	104	1.0e-17	81.1	COG0198	Ribosomal protein L24	104
2563530789	122	74.59	1	122	1	122	1.0e-49	188	COG0093	Ribosomal protein L14	122
2563530790	87	52.56	9	86	9	86	4.0e-20	89.5	COG0186	Ribosomal protein S17	87
2563530791	63	50	2	63	4	65	4.0e-09	53	COG0255	Ribosomal protein L29	69
2563530792	137	62.5	1	134	2	137	2.0e-46	178	COG0197	Ribosomal protein L16/L10AE	146
2563530793	223	59.15	12	223	1	213	5.0e-79	287	COG0092	Ribosomal protein S3	233
2563530794	111	54.95	1	111	9	119	2.0e-30	123	COG0091	Ribosomal protein L22	120
2563530795	90	65.91	1	88	1	88	1.0e-34	137	COG0185	Ribosomal protein S19	93
2563530796	275	60.95	1	273	1	274	2.0e-109	388	COG0090	Ribosomal protein L2	275
2563530797	99	48.89	11	99	4	93	7.0e-23	98.7	COG0089	Ribosomal protein L23	94
2563530798	206	46.97	14	206	14	211	1.0e-46	179	COG0088	Ribosomal protein L4	214
2563530799	216	56.4	2	211	1	211	3.0e-72	264	COG0087	Ribosomal protein L3	218
2563530800	103	73.53	1	102	1	102	4.0e-38	149	COG0051	Ribosomal protein S10	104
2563530801	396	79.29	1	396	1	394	0.0e+00	687	COG0050	Translation elongation factor EF-Tu, a GTPase	394
2563530802	698	67.95	1	696	1	690	0.0e+00	1018	COG0480	Translation elongation factor EF-G, a GTPase	697
2563530803	156	61.49	2	149	1	148	8.0e-52	196	COG0049	Ribosomal protein S7	148
2563530804	124	76.42	1	123	7	129	2.0e-47	180	COG0048	Ribosomal protein S12	129
2563530805	1397	49.54	16	847	7	806	0.0e+00	865	COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	808
2563530807	122	60.48	1	122	1	124	3.0e-25	107	COG0222	Ribosomal protein L7/L12	124
2563530808	164	42.59	1	161	1	162	1.0e-34	139	COG0244	Ribosomal protein L10	175
2563530809	231	57.89	1	227	1	228	4.0e-79	287	COG0081	Ribosomal protein L1	228
2563530810	143	74.47	2	142	1	140	1.0e-53	201	COG0080	Ribosomal protein L11	141
2563530811	177	52.27	1	176	1	176	3.0e-51	194	COG0250	Transcription antitermination factor NusG	178
2563530812	125	34.25	47	119	1	73	6.0e-08	50	COG0690	Preprotein translocase subunit SecE	73
2563530814	396	79.04	1	396	1	394	0.0e+00	687	COG0050	Translation elongation factor EF-Tu, a GTPase	394
2563530818	189	55.56	1	189	1	189	2.0e-72	265	COG0193	Peptidyl-tRNA hydrolase	190
2563530819	199	49.46	5	97	2	93	1.0e-20	93	COG1825	Ribosomal protein L25 (general stress protein Ctc)	93
2563530820	317	59.49	2	315	1	313	2.0e-115	408	COG0462	Phosphoribosylpyrophosphate synthetase	314
2563530822	292	48.58	14	282	5	286	4.0e-81	294	COG1947	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	289
2563530823	197	23.65	1	191	3	205	1.0e-24	106	COG3017	Outer membrane lipoprotein LolB, involved in outer membrane biogenesis	206
2563530825	419	45.69	1	418	1	414	5.0e-127	448	COG0373	Glutamyl-tRNA reductase	414
2563530826	361	63.81	1	360	1	362	0.0e+00	542	COG0216	Protein chain release factor A	363
2563530827	284	41.94	4	281	3	279	2.0e-69	255	COG2890	Methylase of polypeptide chain release factors	280
2563530828	140	30.1	8	110	4	104	3.0e-11	61.3	COG1310	Proteasome lid subunit RPN8/RPN11, contains Jab1/MPN domain metalloenzyme (JAMM) motif	134
2563530834	302	38.28	1	254	9	261	4.0e-43	168	COG3267	Type II secretory pathway, component ExeA (predicted ATPase)	269
2563530838	328	35.62	6	321	1	239	8.0e-57	214	COG0176	Transaldolase	239
2563530841	661	59.76	1	661	3	662	0.0e+00	999	COG0021	Transketolase	663
2563530842	177	28.5	4	176	10	202	6.0e-26	110	COG0794	D-arabinose 5-phosphate isomerase GutQ	202
2563530843	213	46.01	1	211	1	213	1.0e-47	183	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase	217
2563530845	275	41.67	1	275	2	267	4.0e-66	244	COG0647	Ribonucleotide monophosphatase NagD, HAD superfamily	269
2563530846	329	46.65	1	323	1	322	6.0e-89	321	COG2376	Dihydroxyacetone kinase	323
2563530848	211	34.3	3	207	2	200	7.0e-40	156	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	201
2563530850	254	37.89	1	251	1	256	7.0e-61	227	COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme of inositol monophosphatase family	260
2563530854	155	37.61	7	115	2	104	3.0e-13	68.1	COG4968	Tfp pilus assembly protein PilE	139
2563530856	92	34.67	18	92	6	80	7.0e-09	52	COG5302	Post-segregation antitoxin (ccd killing mechanism protein) encoded by the F plasmid	80
2563530858	478	58	1	478	2	481	0.0e+00	703	COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	483
2563530859	483	51.63	1	479	4	474	0.0e+00	507	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	475
2563530860	95	40	1	95	1	95	2.0e-20	90.7	COG0721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit	96
2563530861	347	66.08	6	345	2	341	5.0e-130	457	COG1077	Actin-like ATPase involved in cell morphogenesis	342
2563530862	403	30.04	51	322	1	273	1.0e-48	187	COG1792	Cell shape-determining protein MreC	284
2563530863	161	36.73	11	156	12	158	9.0e-17	79.8	COG2891	Cell shape-determining protein MreD	167
2563530864	612	39	8	608	4	589	0.0e+00	472	COG0768	Cell division protein FtsI/penicillin-binding protein 2	599
2563530865	377	45.15	25	372	14	373	3.0e-80	292	COG0772	Bacterial cell division protein FtsW, lipid II flippase	381
2563530866	340	34.69	15	332	21	335	3.0e-77	281	COG2951	Membrane-bound lytic murein transglycosylase B	343
2563530868	389	45.97	5	385	4	387	5.0e-108	384	COG1686	D-alanyl-D-alanine carboxypeptidase	389
2563530869	280	32.16	6	279	4	283	2.0e-51	196	COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	284
2563530870	87	41.46	6	87	9	90	2.0e-18	83.8	COG2921	Putative lipoic acid-binding regulatory protein	90
2563530871	202	50.99	1	200	9	210	2.0e-68	251	COG0321	Lipoate-protein ligase B	221
