gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2563533178	230	9	221	7.0e-69	217.9	TIGR00080	protein-L-isoaspartate(D-aspartate) O-methyltransferase
2563533179	420	5	420	0.0e+00	619.9	TIGR00936	adenosylhomocysteinase
2563533204	206	12	200	1.1e-68	217.9	TIGR02943	RNA polymerase sigma-70 factor, TIGR02943 family
2563533204	206	14	191	1.4e-22	67.1	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2563533206	141	9	132	4.8e-51	158.4	TIGR02051	Hg(II)-responsive transcriptional regulator
2563533208	96	1	92	6.4e-38	115.4	TIGR02052	mercuric transport protein periplasmic component
2563533214	323	15	318	0.0e+00	454.3	TIGR04167	radical SAM/Cys-rich domain protein
2563533215	431	12	411	0.0e+00	637.4	TIGR04046	flavin-dependent oxidoreductase, MSMEG_0569 family
2563533216	95	2	91	4.5e-42	128.4	TIGR04042	MSMEG_0570 family protein
2563533217	327	4	319	0.0e+00	471.8	TIGR04049	AIR synthase-related protein, sll0787 family
2563533218	180	13	165	3.2e-76	240.2	TIGR04045	putative N-acetyltransferase, MSMEG_0567 N-terminal domain family
2563533219	367	13	366	0.0e+00	593.3	TIGR04043	radical SAM protein, MSMEG_0568 family
2563533220	330	5	305	0.0e+00	579	TIGR04048	putative nitrilase, sll0784 family
2563533221	160	2	160	5.2e-89	282.1	TIGR04044	MSMEG_0572 family protein
2563533223	157	12	94	1.4e-11	30.7	TIGR02246	conserved hypothetical protein
2563533226	181	2	171	6.8e-29	88	TIGR01926	uncharacterized peroxidase-related enzyme
2563533226	181	57	107	2.7e-19	55.7	TIGR00778	alkylhydroperoxidase AhpD family core domain
2563533229	192	2	175	4.4e-21	62.5	TIGR01926	uncharacterized peroxidase-related enzyme
2563533229	192	57	104	6.3e-11	28.9	TIGR00778	alkylhydroperoxidase AhpD family core domain
2563533232	248	41	248	2.9e-67	212.7	TIGR00080	protein-L-isoaspartate(D-aspartate) O-methyltransferase
2563533233	188	39	186	2.5e-41	127	TIGR00481	Raf kinase inhibitor-like protein, YbhB/YbcL family
2563533240	557	27	548	0.0e+00	477.9	TIGR00066	gamma-glutamyltranspeptidase
2563533241	230	105	206	8.5e-13	34.7	TIGR00556	phosphopantetheine--protein transferase domain
2563533252	158	25	157	3.2e-68	214.1	TIGR03872	cytochrome c(L), periplasmic
2563533253	279	29	273	1.7e-105	338.9	TIGR03870	methanol oxidation system protein MoxJ
2563533253	279	29	273	1.3e-63	201.7	TIGR03871	quinoprotein dehydrogenase-associated probable ABC transporter substrate-binding protein
2563533254	604	23	561	0.0e+00	675.7	TIGR03075	PQQ-dependent dehydrogenase, methanol/ethanol family
2563533258	467	2	464	0.0e+00	594.8	TIGR00464	glutamyl-tRNA synthetase, bacterial family
2563533264	352	185	351	9.8e-52	161.1	TIGR00254	diguanylate cyclase (GGDEF) domain
2563533265	317	4	317	5.8e-78	248.4	TIGR00383	magnesium Mg(2+) and cobalt Co(2+) transport protein (corA)
2563533268	736	258	719	1.1e-125	405.8	TIGR01350	dihydrolipoamide dehydrogenase
2563533278	161	16	159	4.6e-57	178.3	TIGR00086	SsrA-binding protein
2563533286	415	4	415	0.0e+00	523.6	TIGR02212	lipoprotein releasing system, transmembrane protein, LolC/E family
2563533287	226	6	226	3.0e-103	330.1	TIGR02211	lipoprotein releasing system, ATP-binding protein
2563533289	794	133	767	5.6e-120	388.3	TIGR00361	DNA internalization-related competence protein ComEC/Rec2
2563533289	794	269	447	1.6e-31	96.9	TIGR00360	ComEC/Rec2-related protein
2563533290	149	1	130	4.2e-51	159.9	TIGR02944	FeS assembly SUF system regulator, gammaproteobacterial
2563533290	149	2	132	1.1e-31	96.5	TIGR00738	Rrf2 family protein
2563533291	482	14	473	0.0e+00	648.4	TIGR01980	FeS assembly protein SufB
2563533293	251	2	244	1.9e-113	363.9	TIGR01978	FeS assembly ATPase SufC
2563533294	440	149	422	1.9e-84	269.2	TIGR01981	FeS assembly protein SufD
2563533296	407	7	407	0.0e+00	609.9	TIGR01979	cysteine desulfurases, SufSfamily
2563533297	150	5	141	1.1e-53	167	TIGR01994	SUF system FeS assembly protein, NifU family
2563533301	883	10	879	0.0e+00	896.2	TIGR03480	hopanoid biosynthesis associated RND transporter like protein HpnN
2563533302	892	3	777	0.0e+00	451	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2563533302	892	88	209	2.5e-18	53.2	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2563533303	162	55	161	1.6e-43	135.1	TIGR00413	rare lipoprotein A
2563533305	508	324	490	5.6e-48	150.2	TIGR00723	hydro-lyases, Fe-S type, tartrate/fumarate subfamily, beta region
2563533305	508	9	286	9.1e-64	202.2	TIGR00722	hydro-lyases, Fe-S type, tartrate/fumarate subfamily, alpha region
2563533306	79	5	64	2.7e-33	99.9	TIGR02383	RNA chaperone Hfq
2563533307	421	10	359	0.0e+00	503	TIGR03156	GTP-binding protein HflX
2563533308	399	76	353	1.1e-102	328.9	TIGR01933	HflK protein
2563533309	284	1	151	1.4e-43	134.9	TIGR01932	HflC protein
2563533310	411	26	341	3.8e-94	301.3	TIGR00443	ATP phosphoribosyltransferase, regulatory subunit
2563533311	430	6	430	0.0e+00	603.1	TIGR00184	adenylosuccinate synthase
2563533313	425	19	410	0.0e+00	450.9	TIGR00883	metabolite-proton symporter
2563533318	108	13	99	4.5e-17	48.3	TIGR00251	TIGR00251 family protein
2563533322	282	1	279	2.0e-102	328.1	TIGR03818	flagellar motor stator protein MotA
2563533323	1780	1339	1516	1.5e-45	142	TIGR00254	diguanylate cyclase (GGDEF) domain
2563533323	1780	356	483	3.3e-13	37	TIGR00229	PAS domain S-box
2563533326	306	3	272	3.8e-108	348	TIGR03596	ribosome biogenesis GTP-binding protein YlqF
2563533332	219	1	219	1.2e-79	252.9	TIGR02070	monofunctional biosynthetic peptidoglycan transglycosylase
2563533341	336	4	335	1.1e-42	132.5	TIGR00203	cytochrome d oxidase, subunit II (cydB)
2563533343	549	35	522	8.8e-103	330.5	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2563533344	489	11	473	6.8e-104	334.1	TIGR01845	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
2563533346	397	21	346	1.3e-94	303.9	TIGR00998	efflux pump membrane protein (multidrug resistance protein A)
2563533355	462	100	434	7.6e-52	162.3	TIGR00284	dihydropteroate synthase-related protein
2563533357	303	39	299	2.5e-102	327.9	TIGR01496	dihydropteroate synthase
2563533359	131	1	113	2.5e-11	30.1	TIGR00305	putative toxin-antitoxin system toxin component, PIN family
2563533362	743	7	741	0.0e+00	1107.1	TIGR01062	DNA topoisomerase IV, A subunit, proteobacterial
2563533365	344	211	277	6.3e-33	98.9	TIGR03317	folate-binding protein YgfZ
2563533374	336	15	335	0.0e+00	435	TIGR03821	EF-P beta-lysylation protein EpmB
2563533374	336	3	328	7.0e-108	347.5	TIGR00238	KamA family protein
2563533375	189	4	187	6.9e-81	256.4	TIGR00038	translation elongation factor P
2563533376	324	13	319	1.3e-111	358.8	TIGR00462	EF-P lysine aminoacylase GenX
2563533377	793	26	793	0.0e+00	842.7	TIGR03303	outer membrane protein assembly complex, YaeT protein
2563533379	147	5	144	6.7e-63	196.9	TIGR01750	beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ
2563533380	256	2	255	5.1e-105	336.3	TIGR01852	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
2563533384	206	8	199	5.1e-46	143.1	TIGR02722	uncharacterized proteobacterial lipoprotein
2563533388	107	3	101	4.0e-49	151.1	TIGR00365	monothiol glutaredoxin, Grx4 family
2563533389	207	8	206	4.0e-92	293.5	TIGR01298	ribonuclease T
2563533391	343	3	343	0.0e+00	459.7	TIGR00856	dihydroorotase, homodimeric type
2563533392	88	1	52	7.0e-25	73.2	TIGR02605	putative regulatory protein, FmdB family
2563533393	596	1	588	0.0e+00	807.1	TIGR00459	aspartyl-tRNA synthetase, bacterial type
2563533395	365	14	365	1.2e-93	299.6	TIGR00550	quinolinate synthetase complex, A subunit
2563533397	137	11	134	1.2e-34	105.2	TIGR01987	nucleotidyltransferase substrate binding protein, HI0074 family
2563533406	103	5	102	1.6e-38	116.9	TIGR04490	thiosulfate oxidation carrier complex protein SoxZ
2563533407	156	4	155	1.2e-40	125.4	TIGR04488	thiosulfate oxidation carrier protein SoxY
2563533408	206	8	201	8.4e-59	184.2	TIGR00693	thiamine-phosphate diphosphorylase
2563533409	262	8	256	5.7e-56	175.6	TIGR00097	hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
2563533411	628	52	621	0.0e+00	577.3	TIGR02857	thiol reductant ABC exporter, CydD subunit
2563533412	559	4	539	0.0e+00	457	TIGR02868	thiol reductant ABC exporter, CydC subunit
2563533423	933	292	404	1.5e-10	27.4	TIGR00229	PAS domain S-box
2563533424	407	147	243	5.9e-11	28.4	TIGR00277	HDIG domain
2563533428	361	16	127	1.5e-14	40.3	TIGR00229	PAS domain S-box
2563533430	778	18	125	7.8e-16	44.5	TIGR00229	PAS domain S-box
2563533434	246	76	242	4.0e-44	137.3	TIGR00254	diguanylate cyclase (GGDEF) domain
2563533435	189	1	30	3.2e-17	49.8	TIGR02106	cyd operon protein YbgT
2563533435	189	33	187	5.8e-21	62	TIGR00254	diguanylate cyclase (GGDEF) domain
2563533436	379	2	379	0.0e+00	505.5	TIGR00203	cytochrome d oxidase, subunit II (cydB)
2563533441	361	53	360	8.9e-65	204.7	TIGR01730	RND family efflux transporter, MFP subunit
2563533445	141	1	141	1.1e-46	144.5	TIGR00701	TIGR00701 family protein
2563533453	424	100	417	3.1e-126	408	TIGR01272	glucose/galactose transporter
2563533453	424	16	420	6.0e-89	286	TIGR00885	L-fucose:H+ symporter permease
2563533455	484	13	484	0.0e+00	533.3	TIGR01064	pyruvate kinase
2563533457	329	10	310	2.7e-119	383.6	TIGR02482	6-phosphofructokinase
2563533459	361	15	354	0.0e+00	507.6	TIGR00276	epoxyqueuosine reductase
2563533460	487	220	487	8.8e-75	238.5	TIGR00196	yjeF C-terminal region, hydroxyethylthiazole kinase-related
2563533460	487	7	212	9.8e-52	162.6	TIGR00197	yjeF N-terminal region
2563533461	138	4	138	2.9e-49	152.5	TIGR00150	tRNA threonylcarbamoyl adenosine modification protein YjeE
2563533463	615	1	310	2.6e-102	328.6	TIGR00585	DNA mismatch repair protein MutL
2563533464	317	9	298	1.6e-108	348.3	TIGR00174	tRNA dimethylallyltransferase
2563533472	202	5	189	2.7e-44	137.3	TIGR02727	5,10-methenyltetrahydrofolate synthetase
2563533473	380	11	377	2.4e-92	295.2	TIGR01047	carboxynorspermidine decarboxylase
2563533475	780	174	714	0.0e+00	522.2	TIGR02074	penicillin-binding protein, 1A family
2563533475	780	30	759	0.0e+00	877.7	TIGR02071	penicillin-binding protein 1B
2563533476	196	2	196	1.4e-24	72.8	TIGR00547	periplasmic chaperone LolA
2563533484	322	1	320	0.0e+00	524.7	TIGR00513	acetyl-CoA carboxylase, carboxyl transferase, alpha subunit
2563533485	451	33	214	3.1e-54	170.8	TIGR02432	tRNA(Ile)-lysidine synthetase, N-terminal domain
2563533485	451	376	422	1.3e-20	59.8	TIGR02433	tRNA(Ile)-lysidine synthetase, C-terminal domain
2563533486	543	1	534	0.0e+00	829	TIGR00337	CTP synthase
2563533487	277	12	269	1.6e-129	416.6	TIGR01362	3-deoxy-8-phosphooctulonate synthase
2563533488	426	4	426	0.0e+00	682.9	TIGR01060	phosphopyruvate hydratase
2563533490	230	8	227	1.8e-73	232.6	TIGR00453	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
2563533491	157	3	157	1.4e-72	229	TIGR00151	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
2563533492	339	2	181	3.4e-53	167.4	TIGR00094	tRNA pseudouridine synthase, TruD family
2563533494	180	3	114	1.1e-11	31.3	TIGR00741	ribosomal subunit interface protein
2563533497	796	288	762	8.6e-47	145.9	TIGR00764	lon-related putative ATP-dependent protease
2563533502	107	1	106	2.1e-25	75.6	TIGR02118	conserved hypothetical protein
2563533515	136	13	127	2.4e-42	130.2	TIGR04256	GxxExxY protein
2563533520	110	1	99	1.3e-15	43.5	TIGR00377	anti-anti-sigma factor
2563533525	938	12	116	4.7e-17	48.5	TIGR00229	PAS domain S-box
2563533526	458	36	457	4.1e-86	275.5	TIGR00379	cobyrinic acid a,c-diamide synthase
2563533529	515	259	513	1.6e-63	201.7	TIGR00715	precorrin-6x reductase
2563533529	515	5	242	3.4e-91	292.1	TIGR01466	precorrin-3B C17-methyltransferase
2563533531	259	3	249	1.7e-103	331.2	TIGR01465	precorrin-4 C11-methyltransferase
2563533532	244	5	236	2.9e-69	219	TIGR01467	precorrin-2 C(20)-methyltransferase
2563533533	377	26	377	1.2e-67	214.1	TIGR00312	cobalamin biosynthesis protein CbiD
2563533535	239	4	218	1.6e-32	98.7	TIGR02467	precorrin-6y C5,15-methyltransferase (decarboxylating), CbiE subunit
2563533536	641	7	625	0.0e+00	788.3	TIGR02442	cobaltochelatase subunit
2563533537	1452	748	1440	0.0e+00	678.8	TIGR02257	cobaltochelatase, CobN subunit
2563533539	225	6	223	1.9e-75	239.4	TIGR02458	cobalt transporter subunit CbtA (proposed)
2563533540	65	7	65	8.0e-22	63.8	TIGR02459	cobalt transporter subunit CbtB (proposed)
2563533541	542	8	526	1.6e-115	372.5	TIGR00831	Na+/H+ antiporter, bacterial form
2563533545	220	91	190	2.6e-15	44	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2563533546	320	8	319	3.0e-57	180.2	TIGR00144	beta-RFAP synthase
2563533548	327	6	326	0.0e+00	449.3	TIGR03120	methenyltetrahydromethanopterin cyclohydrolase
2563533549	301	3	289	1.4e-54	171.3	TIGR00768	alpha-L-glutamate ligase, RimK family
2563533551	187	25	184	2.3e-77	244.7	TIGR03126	formaldehyde-activating enzyme
2563533552	235	1	220	5.7e-31	94.1	TIGR00734	hisA/hisF family protein
2563533554	352	6	345	2.8e-103	331.5	TIGR03123	probable H4MPT-linked C1 transfer pathway protein
2563533556	369	188	360	9.8e-55	170.9	TIGR00254	diguanylate cyclase (GGDEF) domain
2563533558	517	2	517	0.0e+00	803.7	TIGR00561	NAD(P) transhydrogenase, alpha subunit
2563533559	1453	1233	1330	1.4e-26	80	TIGR03696	RHS repeat-associated core domain
2563533559	1453	263	303	7.6e-11	29.5	TIGR01643	YD repeat (two copies)
2563533570	885	356	483	6.5e-14	38.3	TIGR00229	PAS domain S-box
2563533575	878	8	840	0.0e+00	1235.2	TIGR01063	DNA gyrase, A subunit
2563533576	359	4	359	0.0e+00	516	TIGR01364	phosphoserine aminotransferase
2563533577	361	7	82	3.7e-31	93.6	TIGR01807	chorismate mutase domain of proteobacterial P-protein, clade 2
2563533578	369	13	366	3.1e-116	374	TIGR01141	histidinol-phosphate aminotransferase
2563533580	453	31	447	9.7e-130	419	TIGR01356	3-phosphoshikimate 1-carboxyvinyltransferase
2563533581	218	2	217	2.7e-79	251.9	TIGR00017	cytidylate kinase
2563533582	553	3	520	0.0e+00	700.8	TIGR00717	ribosomal protein S1
2563533583	101	1	94	2.1e-49	152.1	TIGR00988	integration host factor, beta subunit
2563533584	199	3	188	1.2e-54	170.9	TIGR00052	nudix-type nucleoside diphosphatase, YffH/AdpP family
2563533588	469	4	463	0.0e+00	494.7	TIGR01350	dihydrolipoamide dehydrogenase
2563533591	293	5	268	1.3e-119	384.6	TIGR01099	UTP--glucose-1-phosphate uridylyltransferase
2563533603	159	1	158	6.1e-51	158.6	TIGR00754	bacterioferritin
2563533604	155	1	155	1.1e-67	213.1	TIGR00754	bacterioferritin
2563533616	213	56	170	4.4e-24	71.2	TIGR02281	clan AA aspartic protease, TIGR02281 family
2563533621	449	4	446	0.0e+00	480.5	TIGR01421	glutathione-disulfide reductase, animal/bacterial
2563533621	449	4	446	0.0e+00	626.2	TIGR01424	glutathione-disulfide reductase, plant
2563533623	550	15	547	5.8e-126	406.8	TIGR01307	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
2563533632	257	18	248	1.3e-93	298.7	TIGR03078	methane monooxygenase/ammonia monooxygenase, subunit C
2563533633	412	10	411	0.0e+00	427	TIGR03079	methane monooxygenase/ammonia monooxygenase, subunit B
2563533634	250	9	247	5.8e-96	306.9	TIGR03080	methane monooxygenase/ammonia monooxygenase, subunit A
2563533643	178	1	178	1.5e-58	184	TIGR00997	intracellular septation protein A
2563533647	581	25	577	0.0e+00	469.1	TIGR00644	single-stranded-DNA-specific exonuclease RecJ
2563533648	359	11	330	5.1e-96	307.7	TIGR00260	threonine synthase
2563533651	256	3	246	1.9e-101	324.5	TIGR00466	3-deoxy-D-manno-octulosonate cytidylyltransferase
2563533661	607	3	607	0.0e+00	561.3	TIGR01779	TonB-dependent vitamin B12 receptor
2563533663	117	6	104	1.1e-39	120.8	TIGR00090	ribosome silencing factor RsfS/YbeB/iojap
2563533664	211	2	65	3.6e-15	43.1	TIGR00125	cytidyltransferase-like domain
2563533664	211	4	208	5.6e-52	163.6	TIGR00482	nicotinate (nicotinamide) nucleotide adenylyltransferase
2563533665	418	14	407	0.0e+00	509.2	TIGR00407	gamma-glutamyl phosphate reductase
2563533671	379	124	378	4.6e-70	222.2	TIGR00056	ABC transport permease subunit
2563533697	317	10	317	0.0e+00	485.1	TIGR02249	integron integrase
2563533699	781	11	703	0.0e+00	643.5	TIGR00437	ferrous iron transporter FeoB
2563533699	781	2	166	1.9e-18	53.8	TIGR00231	small GTP-binding protein domain
2563533705	942	13	935	0.0e+00	1228.2	TIGR00239	2-oxoglutarate dehydrogenase, E1 component
2563533706	422	3	422	0.0e+00	546.7	TIGR01347	2-oxoglutarate dehydrogenase complex dihydrolipoamide succinyltransferase (E2 component)
2563533707	475	8	475	0.0e+00	454.3	TIGR01350	dihydrolipoamide dehydrogenase
2563533708	314	2	286	4.1e-86	274.7	TIGR00768	alpha-L-glutamate ligase, RimK family
2563533715	88	4	87	4.1e-11	29.5	TIGR02385	addiction module toxin, RelE/StbE family
2563533718	333	26	332	9.6e-90	286.9	TIGR00682	tetraacyldisaccharide 4'-kinase
2563533722	362	10	351	0.0e+00	463.9	TIGR00033	chorismate synthase
2563533723	310	12	295	2.7e-127	410.9	TIGR03533	protein-(glutamine-N5) methyltransferase, ribosomal protein L3-specific
2563533723	310	13	305	2.2e-79	253.5	TIGR00536	HemK family putative methylases
2563533727	528	11	179	3.6e-22	66.5	TIGR00231	small GTP-binding protein domain
2563533727	528	3	528	0.0e+00	857.7	TIGR00503	peptide chain release factor 3
2563533735	1485	72	148	2.4e-24	71.4	TIGR01901	filamentous hemagglutinin family N-terminal domain
2563533738	760	137	259	8.0e-20	57.4	TIGR00229	PAS domain S-box
2563533741	311	4	310	7.4e-99	316.7	TIGR01379	thiamine-phosphate kinase
2563533742	144	4	133	1.1e-47	147.7	TIGR01951	transcription antitermination factor NusB
2563533743	158	16	153	4.7e-57	178.1	TIGR00114	6,7-dimethyl-8-ribityllumazine synthase
2563533744	367	1	197	5.6e-78	247.2	TIGR00506	3,4-dihydroxy-2-butanone 4-phosphate synthase
2563533745	218	1	203	2.8e-67	211.9	TIGR00187	riboflavin synthase, alpha subunit
2563533746	361	10	357	3.5e-127	411.3	TIGR00326	riboflavin biosynthesis protein RibD
2563533746	361	147	360	2.6e-70	223.3	TIGR00227	riboflavin-specific deaminase C-terminal domain
2563533747	184	1	147	4.7e-67	210.8	TIGR00244	transcriptional regulator NrdR
2563533749	85	4	82	2.0e-38	116.7	TIGR02181	Glutaredoxin, GrxC family
2563533750	393	12	393	0.0e+00	562.1	TIGR01325	O-succinylhomoserine sulfhydrylase
2563533751	502	2	465	0.0e+00	528.7	TIGR01134	amidophosphoribosyltransferase
2563533754	423	26	420	6.1e-108	347.7	TIGR01499	folylpolyglutamate synthase/dihydrofolate synthase
2563533755	320	1	287	0.0e+00	431.1	TIGR00515	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
2563533756	267	8	262	3.1e-82	261.3	TIGR00262	tryptophan synthase, alpha subunit
2563533757	400	12	396	0.0e+00	646.5	TIGR00263	tryptophan synthase, beta subunit
2563533760	267	2	239	2.5e-70	222.7	TIGR00071	tRNA pseudouridine(38-40) synthase
2563533762	444	23	437	1.1e-109	353	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
2563533765	1640	1469	1635	2.9e-45	140	TIGR00254	diguanylate cyclase (GGDEF) domain
2563533768	713	105	713	0.0e+00	601.7	TIGR01846	type I secretion system ABC transporter, HlyB family
2563533777	445	29	445	1.1e-102	330.1	TIGR01843	type I secretion membrane fusion protein, HlyD family
2563533778	4205	3515	3614	5.0e-12	32.1	TIGR01965	VCBS repeat
2563533789	299	8	297	0.0e+00	482.1	TIGR01138	cysteine synthase B
2563533789	299	9	297	2.2e-125	404.9	TIGR01136	cysteine synthase
2563533790	228	3	190	3.0e-27	82.8	TIGR01488	Haloacid Dehalogenase superfamily, subfamily IB, phosphoserine phosphatase-like
2563533790	228	3	202	1.1e-44	140.1	TIGR01490	HAD-superfamily subfamily IB hydrolase, TIGR01490
2563533794	652	44	646	8.2e-98	314.3	TIGR00575	DNA ligase, NAD-dependent
2563533796	234	75	234	3.0e-31	95.5	TIGR02205	cell division protein ZipA
2563533797	1177	2	1168	0.0e+00	1061.7	TIGR02168	chromosome segregation protein SMC, common bacterial type
2563533798	129	5	118	3.7e-55	170.9	TIGR03139	7-cyano-7-deazaguanine reductase
2563533800	287	51	285	1.3e-79	252.8	TIGR00163	phosphatidylserine decarboxylase precursor
2563533805	259	2	256	5.8e-86	274	TIGR00010	hydrolase, TatD family
2563533807	352	30	226	4.9e-61	191.7	TIGR00678	DNA polymerase III, delta' subunit
2563533808	223	1	198	1.7e-59	186.9	TIGR00041	dTMP kinase
2563533809	351	18	351	1.1e-88	283.6	TIGR00247	conserved hypothetical protein, YceG family
2563533810	283	3	270	1.9e-97	311.6	TIGR03461	aminodeoxychorismate lyase
2563533811	414	4	411	0.0e+00	660.5	TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II
2563533812	76	1	76	9.6e-38	114.2	TIGR00517	acyl carrier protein
2563533813	242	6	240	7.3e-103	329.4	TIGR01830	3-oxoacyl-(acyl-carrier-protein) reductase
2563533814	318	8	298	1.1e-115	372.1	TIGR00128	malonyl CoA-acyl carrier protein transacylase
2563533815	322	3	322	0.0e+00	440	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2563533816	342	3	341	8.8e-116	372.7	TIGR00182	fatty acid/phospholipid synthesis protein PlsX
2563533817	60	2	55	7.1e-22	63.7	TIGR01031	ribosomal protein L32
2563533822	708	6	704	0.0e+00	808.3	TIGR01104	vacuolar-type H(+)-translocating pyrophosphatase
2563533825	905	26	242	3.6e-27	82.6	TIGR01596	CRISPR-associated endonuclease Cas3-HD
2563533825	905	310	726	1.7e-97	313.7	TIGR01587	CRISPR-associated helicase Cas3
2563533826	496	2	492	3.5e-102	328.8	TIGR02547	CRISPR type I-E/ECOLI-associated protein CasA/Cse1
2563533827	153	13	144	2.1e-21	63	TIGR02548	CRISPR type I-E/ECOLI-associated protein CasB/Cse2
2563533828	374	4	335	9.2e-98	314.1	TIGR01869	CRISPR-associated protein Cas7/Cse4/CasC, subtype I-E/ECOLI
2563533829	225	3	217	4.5e-62	196.8	TIGR01868	CRISPR-associated protein Cas5/CasD, subtype I-E/ECOLI
2563533829	225	4	45	1.1e-16	47.6	TIGR02593	CRISPR-associated protein Cas5, N-terminal domain
2563533830	205	1	205	2.5e-54	170.8	TIGR01907	CRISPR-associated protein Cas6/Cse3/CasE, subtype I-E/ECOLI
2563533831	96	14	65	1.4e-11	29.9	TIGR01552	prevent-host-death family protein
2563533833	303	15	279	1.1e-49	156.3	TIGR00287	CRISPR-associated endonuclease Cas1
2563533833	303	5	272	2.5e-118	381.1	TIGR03638	CRISPR-associated endonuclease Cas1, subtype I-E/ECOLI
2563533834	101	1	86	5.3e-41	125	TIGR01873	CRISPR-associated endoribonuclease Cas2, subtype I-E/ECOLI
2563533837	499	8	304	3.3e-101	324.5	TIGR03706	exopolyphosphatase
2563533843	438	7	437	0.0e+00	553.4	TIGR01890	amino-acid N-acetyltransferase
2563533844	86	5	84	2.2e-35	107	TIGR02116	toxin-antitoxin system, toxin component, Txe/YoeB family
2563533846	562	21	560	0.0e+00	776	TIGR00110	dihydroxy-acid dehydratase
2563533847	223	24	220	1.8e-54	170.4	TIGR04211	SH3 domain protein
2563533848	302	4	298	1.5e-120	387.9	TIGR00658	ornithine carbamoyltransferase
2563533849	395	4	386	0.0e+00	492.7	TIGR00707	transaminase, acetylornithine/succinylornithine family
2563533858	160	12	158	1.2e-56	177.1	TIGR00199	amidohydrolase, PncC family
2563533859	856	11	854	0.0e+00	1164.8	TIGR01070	DNA mismatch repair protein MutS
2563533861	453	1	453	3.6e-121	390.9	TIGR00054	RIP metalloprotease RseP
2563533862	394	1	392	0.0e+00	509	TIGR00243	1-deoxy-D-xylulose 5-phosphate reductoisomerase
2563533864	262	21	248	4.2e-98	313.3	TIGR00055	undecaprenyl diphosphate synthase
2563533865	185	10	185	1.8e-75	238.5	TIGR00496	ribosome recycling factor
2563533866	243	6	237	6.5e-100	319.5	TIGR02075	uridylate kinase
2563533867	295	1	294	5.8e-105	336.6	TIGR00116	translation elongation factor Ts
2563533868	245	3	228	3.2e-106	339.6	TIGR01011	ribosomal protein S2, bacterial type
2563533869	254	3	250	1.3e-104	335.1	TIGR00500	methionine aminopeptidase, type I
2563533870	881	30	878	0.0e+00	886.5	TIGR01693	[Protein-PII] uridylyltransferase
2563533872	405	6	390	8.1e-128	412.5	TIGR01988	Ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6 family
2563533874	480	3	479	0.0e+00	721.2	TIGR01317	glutamate synthases, NADH/NADPH, small subunit
2563533877	187	5	187	7.4e-57	178.9	TIGR00560	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
2563533878	613	12	588	0.0e+00	617.1	TIGR00194	excinuclease ABC, C subunit
2563533879	630	2	627	0.0e+00	988.2	TIGR01055	DNA topoisomerase IV, B subunit, proteobacterial
2563533880	77	9	65	3.9e-27	80.4	TIGR01280	exodeoxyribonuclease VII, small subunit
2563533885	746	141	738	0.0e+00	612.5	TIGR01511	copper-(or silver)-translocating P-type ATPase
2563533885	746	160	737	0.0e+00	635.5	TIGR01525	heavy metal translocating P-type ATPase
2563533885	746	199	723	2.7e-95	307.5	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2563533892	371	202	362	8.7e-40	122.2	TIGR00254	diguanylate cyclase (GGDEF) domain
2563533900	604	148	274	2.2e-19	56	TIGR00229	PAS domain S-box
2563533901	658	250	373	4.0e-16	46.4	TIGR00229	PAS domain S-box
2563533901	658	495	657	1.7e-46	145.1	TIGR00254	diguanylate cyclase (GGDEF) domain
2563533908	569	1	567	0.0e+00	807.5	TIGR00409	prolyl-tRNA synthetase, family II
2563533912	171	4	171	1.9e-67	212.7	TIGR01090	adenine phosphoribosyltransferase
2563533914	205	4	204	2.8e-70	221.7	TIGR03481	hopanoid biosynthesis associated membrane protein HpnM
2563533915	369	1	319	0.0e+00	556.6	TIGR03470	hopanoid biosynthesis associated radical SAM protein HpnH
2563533917	651	12	651	0.0e+00	902	TIGR01507	squalene-hopene cyclase
2563533917	651	31	646	0.0e+00	660.9	TIGR01787	squalene/oxidosqualene cyclases
2563533918	239	14	224	9.7e-58	181.2	TIGR03468	hopanoid-associated phosphorylase
