gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2576838053	155	59.1	2	155	3	156	0.0e+00	197.2	KO:K01487	guanine deaminase [EC:3.5.4.3]	EC:3.5.4.3	Yes
2576838054	354	77.4	1	354	1	354	0.0e+00	591.3	KO:K00651	homoserine O-succinyltransferase [EC:2.3.1.46]	EC:2.3.1.46	Yes
2576838057	288	77.6	2	287	4	289	0.0e+00	443.7	KO:K03179	4-hydroxybenzoate octaprenyltransferase [EC:2.5.1.-]	EC:2.5.1.-	Yes
2576838058	115	69.6	1	115	1	115	6.2e-40	164.9	KO:K00537	arsenate reductase [EC:1.20.4.1]	EC:1.20.4.1	Yes
2576838059	197	74.5	1	196	1	196	0.0e+00	292	KO:K03809	Trp repressor binding protein		Yes
2576838061	234	62.8	1	234	1	234	0.0e+00	310.8	KO:K10763	DnaA-homolog protein		Yes
2576838062	308	65.9	3	304	4	305	0.0e+00	411	KO:K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	EC:1.1.1.169	Yes
2576838065	193	86.5	1	193	1	193	0.0e+00	365.2	KO:K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	EC:1.15.1.1	Yes
2576838069	76	75	1	76	1	76	8.0e-28	124	KO:K04085	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]	EC:2.8.1.-	Yes
2576838070	464	73.4	1	458	1	458	0.0e+00	668.3	KO:K02302	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	EC:1.3.1.76	Yes
2576838070	464	73.4	1	458	1	458	0.0e+00	668.3	KO:K02302	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	EC:2.1.1.107	Yes
2576838070	464	73.4	1	458	1	458	0.0e+00	668.3	KO:K02302	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	EC:4.99.1.4	Yes
2576838074	404	88.5	1	401	1	401	0.0e+00	732.6	KO:K01940	argininosuccinate synthase [EC:6.3.4.5]	EC:6.3.4.5	Yes
2576838077	199	63.7	1	193	1	193	0.0e+00	250.8	KO:K03752	molybdopterin-guanine dinucleotide biosynthesis protein A [EC:2.7.7.77]	EC:2.7.7.77	Yes
2576838079	158	66.5	1	158	1	158	0.0e+00	221.5	KO:K00127	formate dehydrogenase subunit gamma		Yes
2576838080	517	78.3	3	517	2	516	0.0e+00	828.6	KO:K00124	formate dehydrogenase iron-sulfur subunit		Yes
2576838081	949	79.4	1	944	1	943	0.0e+00	1591.2	KO:K00123	formate dehydrogenase major subunit [EC:1.2.1.2]	EC:1.2.1.2	Yes
2576838082	286	73.8	14	280	13	279	0.0e+00	406	KO:K02379	FdhD protein		Yes
2576838083	70	60.3	1	68	1	68	5.3e-18	91.3	KO:K00126	formate dehydrogenase subunit delta [EC:1.2.1.2]	EC:1.2.1.2	Yes
2576838085	319	61.3	11	319	10	322	0.0e+00	393.7	KO:K02051	NitT/TauT family transport system substrate-binding protein		Yes
2576838086	248	84	6	248	11	253	0.0e+00	416.4	KO:K02050	NitT/TauT family transport system permease protein		Yes
2576838087	242	77.2	1	242	1	246	0.0e+00	369	KO:K02049	NitT/TauT family transport system ATP-binding protein		Yes
2576838089	427	33.5	2	427	4	411	0.0e+00	238	KO:K02397	flagellar hook-associated protein 3 FlgL		Yes
2576838090	612	39.9	2	612	3	620	0.0e+00	415.2	KO:K02396	flagellar hook-associated protein 1 FlgK		Yes
2576838091	350	55.8	7	348	6	333	0.0e+00	366.3	KO:K02395	flagellar protein FlgJ		Yes
2576838092	367	72.9	6	367	5	366	0.0e+00	521.2	KO:K02394	flagellar P-ring protein precursor FlgI		Yes
2576838093	236	62.5	22	236	7	222	0.0e+00	282.7	KO:K02393	flagellar L-ring protein precursor FlgH		Yes
2576838094	262	82.4	1	262	1	262	0.0e+00	434.5	KO:K02392	flagellar basal-body rod protein FlgG		Yes
2576838095	246	74	1	246	1	246	0.0e+00	354.8	KO:K02391	flagellar basal-body rod protein FlgF		Yes
2576838096	595	37.4	1	594	1	552	0.0e+00	331.3	KO:K02390	flagellar hook protein FlgE		Yes
2576838097	231	55.3	6	227	2	226	0.0e+00	240	KO:K02389	flagellar basal-body rod modification protein FlgD		Yes
2576838098	138	78.3	1	138	1	138	0.0e+00	211.5	KO:K02388	flagellar basal-body rod protein FlgC		Yes
2576838099	130	70	1	130	1	130	0.0e+00	188.7	KO:K02387	flagellar basal-body rod protein FlgB		Yes
2576838100	232	44.3	8	230	5	232	0.0e+00	202.6	KO:K02386	flagella basal body P-ring formation protein FlgA		Yes
2576838101	102	41.5	4	94	13	102	1.2e-10	67.4	KO:K02398	negative regulator of flagellin synthesis FlgM		Yes
2576838102	164	50.6	1	164	1	164	8.3e-38	158.3	KO:K02399	flagella synthesis protein FlgN		Yes
2576838104	419	81.1	1	380	1	379	0.0e+00	600.1	KO:K11927	ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	EC:3.6.4.13	Yes
2576838105	462	77.2	1	461	1	461	0.0e+00	734.2	KO:K05591	ATP-independent RNA helicase DbpA [EC:3.6.4.13]	EC:3.6.4.13	Yes
2576838106	257	78.5	1	256	1	256	0.0e+00	433.3	KO:K00677	UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	EC:2.3.1.129	Yes
2576838107	294	75.2	1	294	1	294	0.0e+00	438.7	KO:K04763	integrase/recombinase XerD		Yes
2576838108	162	48.8	1	159	1	166	1.1e-37	157.9	KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	Yes
2576838109	113	88.6	1	113	1	114	0.0e+00	194.5	KO:K02884	large subunit ribosomal protein L19		Yes
2576838110	245	74.8	1	245	1	246	0.0e+00	380.2	KO:K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	EC:2.1.1.228	Yes
2576838111	83	80.7	1	83	1	83	2.4e-33	142.5	KO:K02959	small subunit ribosomal protein S16		Yes
2576838112	464	83.6	12	462	1	451	0.0e+00	750.7	KO:K03106	signal recognition particle subunit SRP54		Yes
2576838123	129	67.7	1	127	9	135	8.2e-41	167.9	KO:K02422	flagellar protein FliS		Yes
2576838124	462	50.7	3	458	2	465	0.0e+00	437.2	KO:K02407	flagellar hook-associated protein 2		Yes
2576838125	137	46.9	1	137	1	141	7.9e-26	118.2	KO:K06603	flagellar protein FlaG		Yes
2576838126	284	74.6	1	284	1	282	0.0e+00	394	KO:K02406	flagellin		Yes
2576838128	215	50.7	1	210	1	212	0.0e+00	206.1	KO:K13006	UDP-perosamine 4-acetyltransferase [EC:2.3.1.-]	EC:2.3.1.-	Yes
2576838129	366	62.4	5	366	4	355	0.0e+00	438.7	KO:K01654	N-acetylneuraminate synthase [EC:2.5.1.56]	EC:2.5.1.56	Yes
2576838130	392	65.9	5	388	3	385	0.0e+00	497.7	KO:K01791	UDP-N-acetylglucosamine 2-epimerase [EC:5.1.3.14]	EC:5.1.3.14	Yes
2576838133	234	39.8	6	228	8	227	1.1e-35	151.8	KO:K00983	N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]	EC:2.7.7.43	Yes
2576838139	202	60.9	4	200	4	191	0.0e+00	240	KO:K07010	putative glutamine amidotransferase		Yes
2576838142	178	75	2	173	8	179	0.0e+00	263.1	KO:K00860	adenylylsulfate kinase [EC:2.7.1.25]	EC:2.7.1.25	Yes
2576838147	356	45.9	7	356	15	367	0.0e+00	331.3	KO:K00162	pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]	EC:1.2.4.1	Yes
2576838148	358	40.5	12	358	6	320	0.0e+00	261.2	KO:K00161	pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]	EC:1.2.4.1	Yes
2576838150	187	50.6	14	182	29	197	1.6e-37	157.5	KO:K03271	D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]	EC:5.3.1.28	Yes
2576838151	328	66.6	1	326	1	326	0.0e+00	451.1	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	Yes
2576838153	362	66.2	1	358	1	358	0.0e+00	498.8	KO:K01775	alanine racemase [EC:5.1.1.1]	EC:5.1.1.1	Yes
2576838154	463	87.1	1	463	1	464	0.0e+00	804.7	KO:K02314	replicative DNA helicase [EC:3.6.4.12]	EC:3.6.4.12	Yes
2576838158	125	91.8	1	122	1	122	0.0e+00	227.6	KO:K02879	large subunit ribosomal protein L17		Yes
2576838159	337	83.6	1	334	1	334	0.0e+00	544.7	KO:K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	EC:2.7.7.6	Yes
2576838160	206	87.4	1	206	1	206	0.0e+00	371.7	KO:K02986	small subunit ribosomal protein S4		Yes
2576838161	128	91.4	1	128	1	128	0.0e+00	245.4	KO:K02948	small subunit ribosomal protein S11		Yes
2576838162	118	87.3	1	118	1	118	0.0e+00	211.1	KO:K02952	small subunit ribosomal protein S13		Yes
2576838163	37	86.5	1	37	1	37	1.0e-12	72.8	KO:K02919	large subunit ribosomal protein L36		Yes
2576838164	440	90.7	11	440	4	433	0.0e+00	785	KO:K03076	preprotein translocase subunit SecY		Yes
2576838165	144	75.5	1	143	1	143	0.0e+00	223	KO:K02876	large subunit ribosomal protein L15		Yes
2576838166	61	68.9	1	61	1	61	3.0e-17	88.6	KO:K02907	large subunit ribosomal protein L30		Yes
2576838167	168	89.3	1	168	1	168	0.0e+00	291.6	KO:K02988	small subunit ribosomal protein S5		Yes
2576838168	117	81.2	1	117	1	117	0.0e+00	188.3	KO:K02881	large subunit ribosomal protein L18		Yes
2576838169	177	71.8	1	177	1	177	0.0e+00	266.5	KO:K02933	large subunit ribosomal protein L6		Yes
2576838170	131	83.2	1	131	1	131	0.0e+00	225.3	KO:K02994	small subunit ribosomal protein S8		Yes
2576838171	101	86.1	1	101	1	101	4.2e-45	181.8	KO:K02954	small subunit ribosomal protein S14		Yes
2576838172	179	88.8	1	179	1	179	0.0e+00	322.4	KO:K02931	large subunit ribosomal protein L5		Yes
2576838173	105	78.1	1	105	1	105	7.1e-43	174.5	KO:K02895	large subunit ribosomal protein L24		Yes
2576838174	122	95.9	1	122	1	122	0.0e+00	234.6	KO:K02874	large subunit ribosomal protein L14		Yes
2576838175	87	81.6	1	87	1	87	1.0e-34	147.1	KO:K02961	small subunit ribosomal protein S17		Yes
2576838176	63	76.2	1	63	1	63	3.9e-20	98.2	KO:K02904	large subunit ribosomal protein L29		Yes
2576838177	137	86.9	1	137	1	137	0.0e+00	248.4	KO:K02878	large subunit ribosomal protein L16		Yes
2576838178	223	87.9	1	223	1	223	0.0e+00	394	KO:K02982	small subunit ribosomal protein S3		Yes
2576838179	111	93.6	1	109	1	109	0.0e+00	197.6	KO:K02890	large subunit ribosomal protein L22		Yes
2576838180	90	91.1	1	90	1	90	4.2e-44	178.3	KO:K02965	small subunit ribosomal protein S19		Yes
2576838181	275	85.1	1	275	1	275	0.0e+00	505.8	KO:K02886	large subunit ribosomal protein L2		Yes
2576838182	99	78.4	3	99	4	100	2.3e-35	149.4	KO:K02892	large subunit ribosomal protein L23		Yes
2576838183	206	74.3	1	206	1	206	0.0e+00	310.1	KO:K02926	large subunit ribosomal protein L4		Yes
2576838184	216	81.9	1	215	1	215	0.0e+00	362.1	KO:K02906	large subunit ribosomal protein L3		Yes
2576838185	103	97.1	1	103	1	103	0.0e+00	198.4	KO:K02946	small subunit ribosomal protein S10		Yes
2576838186	396	92.4	1	396	1	396	0.0e+00	740.7	KO:K02358	elongation factor Tu		Yes
2576838187	698	83.2	16	698	1	683	0.0e+00	1169.8	KO:K02355	elongation factor G		Yes
2576838188	156	89.1	1	156	1	156	0.0e+00	283.5	KO:K02992	small subunit ribosomal protein S7		Yes
2576838189	124	97.6	1	123	1	123	0.0e+00	244.6	KO:K02950	small subunit ribosomal protein S12		Yes
2576838190	1397	87.6	1	1396	5	1402	0.0e+00	2437.5	KO:K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	EC:2.7.7.6	Yes
2576838191	1364	87.5	1	1364	1	1358	0.0e+00	2385.9	KO:K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	EC:2.7.7.6	Yes
2576838192	122	82.8	1	122	1	122	0.0e+00	191.4	KO:K02935	large subunit ribosomal protein L7/L12		Yes
2576838193	164	85.4	1	164	1	164	0.0e+00	272.7	KO:K02864	large subunit ribosomal protein L10		Yes
2576838194	231	85.7	1	230	1	230	0.0e+00	392.5	KO:K02863	large subunit ribosomal protein L1		Yes
2576838195	143	88.1	1	143	1	143	0.0e+00	250	KO:K02867	large subunit ribosomal protein L11		Yes
2576838196	177	88.7	1	177	1	177	0.0e+00	326.2	KO:K02601	transcriptional antiterminator NusG		Yes
2576838197	125	76.8	1	125	1	125	0.0e+00	199.5	KO:K03073	preprotein translocase subunit SecE		Yes
2576838199	396	92.2	1	396	1	396	0.0e+00	740	KO:K02358	elongation factor Tu		Yes
2576838203	189	56.7	1	179	1	180	0.0e+00	208.4	KO:K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	EC:3.1.1.29	Yes
2576838204	199	62.1	1	195	1	195	0.0e+00	263.8	KO:K02897	large subunit ribosomal protein L25		Yes
2576838205	317	90.9	1	317	1	317	0.0e+00	562.4	KO:K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	EC:2.7.6.1	Yes
2576838207	292	73.7	13	286	6	279	0.0e+00	418.3	KO:K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	EC:2.7.1.148	Yes
2576838208	197	45.9	11	189	11	191	4.6e-43	176	KO:K02494	outer membrane lipoprotein LolB		Yes
2576838210	419	80.7	1	419	1	424	0.0e+00	675.2	KO:K02492	glutamyl-tRNA reductase [EC:1.2.1.70]	EC:1.2.1.70	Yes
2576838211	361	82.8	1	361	1	361	0.0e+00	614.8	KO:K02835	peptide chain release factor 1		Yes
2576838212	284	64.9	1	278	1	279	0.0e+00	364.4	KO:K02493	release factor glutamine methyltransferase [EC:2.1.1.-]	EC:2.1.1.-	Yes
2576838214	321	32.2	6	317	2	311	1.3e-34	148.7	KO:K12279	MSHA biogenesis protein MshI		Yes
2576838216	211	36	7	211	6	226	2.0e-28	127.5	KO:K12280	MSHA biogenesis protein MshJ		Yes
2576838218	554	39.9	12	546	11	553	0.0e+00	387.1	KO:K12282	MSHA biogenesis protein MshL		Yes
2576838219	302	53	1	280	1	281	0.0e+00	297	KO:K12283	MSHA biogenesis protein MshM		Yes
2576838223	328	83.5	1	328	1	328	0.0e+00	546.6	KO:K00616	transaldolase [EC:2.2.1.2]	EC:2.2.1.2	Yes
2576838226	661	81	1	661	1	662	0.0e+00	1134.8	KO:K00615	transketolase [EC:2.2.1.1]	EC:2.2.1.1	Yes
2576838227	177	81.4	1	177	1	177	0.0e+00	284.3	KO:K08094	6-phospho-3-hexuloisomerase [EC:5.3.1.27]	EC:5.3.1.27	Yes
2576838228	213	84.4	1	212	1	212	0.0e+00	347.1	KO:K08093	3-hexulose-6-phosphate synthase [EC:4.1.2.43]	EC:4.1.2.43	Yes
2576838230	275	67.2	1	274	1	270	0.0e+00	372.9	KO:K01101	4-nitrophenyl phosphatase [EC:3.1.3.41]	EC:3.1.3.41	Yes
2576838231	329	80.2	1	328	1	328	0.0e+00	543.1	KO:K05878	dihydroxyacetone kinase, N-terminal domain [EC:2.7.1.-]	EC:2.7.1.-	Yes
2576838232	215	64.6	1	209	1	209	0.0e+00	260.8	KO:K05879	dihydroxyacetone kinase, C-terminal domain [EC:2.7.1.-]	EC:2.7.1.-	Yes
2576838233	211	69.8	4	207	3	207	0.0e+00	293.1	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	Yes
2576838235	254	77.6	1	254	1	254	0.0e+00	409.8	KO:K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	EC:3.1.3.25	Yes
2576838239	155	56.4	1	153	1	154	4.6e-38	159.1	KO:K02650	type IV pilus assembly protein PilA		Yes
2576838243	478	82.4	1	478	1	478	0.0e+00	790.4	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2576838243	478	82.4	1	478	1	478	0.0e+00	790.4	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2576838244	483	79.7	1	483	1	483	0.0e+00	790.4	KO:K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2576838244	483	79.7	1	483	1	483	0.0e+00	790.4	KO:K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2576838245	95	76.8	1	95	1	95	3.2e-34	145.6	KO:K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2576838245	95	76.8	1	95	1	95	3.2e-34	145.6	KO:K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2576838246	347	92.2	1	347	1	347	0.0e+00	630.6	KO:K03569	rod shape-determining protein MreB and related proteins		Yes
2576838247	403	51.2	43	333	2	300	0.0e+00	279.3	KO:K03570	rod shape-determining protein MreC		Yes
2576838248	161	59.4	19	161	1	143	0.0e+00	187.6	KO:K03571	rod shape-determining protein MreD		Yes
2576838249	612	69.9	1	608	1	608	0.0e+00	884.4	KO:K05515	penicillin-binding protein 2		Yes
2576838250	377	78.4	1	375	1	375	0.0e+00	604.4	KO:K05837	rod shape determining protein RodA		Yes
2576838251	340	57.8	19	335	7	325	0.0e+00	366.3	KO:K08305	membrane-bound lytic murein transglycosylase B [EC:3.2.1.-]	EC:3.2.1.-	Yes
2576838252	265	40.7	4	246	9	251	0.0e+00	186.8	KO:K03642	rare lipoprotein A		Yes
2576838253	389	66.5	3	384	6	384	0.0e+00	512.7	KO:K07258	D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	EC:3.4.16.4	Yes
2576838254	280	73.7	2	279	3	280	0.0e+00	430.6	KO:K00824	D-alanine transaminase [EC:2.6.1.21]	EC:2.6.1.21	Yes
2576838255	87	69.3	1	87	1	88	4.1e-28	125.2	KO:K09158	hypothetical protein		Yes
2576838256	202	68.3	1	202	1	202	0.0e+00	303.1	KO:K03801	lipoyl(octanoyl) transferase [EC:2.3.1.181]	EC:2.3.1.181	Yes
2576838257	320	76.7	1	318	1	318	0.0e+00	521.2	KO:K03644	lipoic acid synthetase [EC:2.8.1.8]	EC:2.8.1.8	Yes
2576838259	145	50.4	1	137	1	137	4.5e-40	165.6	KO:K07458	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]	EC:3.1.-	Yes
2576838263	340	61	1	340	19	361	0.0e+00	418.3	KO:K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	EC:2.1.1.37	Yes
2576838267	607	53.8	8	605	24	625	0.0e+00	664.5	KO:K07497	putative transposase		Yes
2576838274	1226	83.8	1	1226	1	1223	0.0e+00	2095.1	KO:K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	EC:2.1.1.13	Yes
2576838281	485	57.5	6	485	6	485	0.0e+00	570.9	KO:K03498	trk system potassium uptake protein TrkH		Yes
2576838282	453	72	1	451	1	453	0.0e+00	647.9	KO:K03499	trk system potassium uptake protein TrkA		Yes
2576838283	295	89.8	1	295	1	295	0.0e+00	535.8	KO:K08692	malate-CoA ligase subunit alpha [EC:6.2.1.9]	EC:6.2.1.9	Yes
2576838284	397	87	1	392	1	392	0.0e+00	676.8	KO:K14067	malate-CoA ligase subunit beta [EC:6.2.1.9]	EC:6.2.1.9	Yes
2576838285	315	91.7	1	314	1	314	0.0e+00	581.3	KO:K01644	citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.6 4.1.3.34]	EC:4.1.3.34	Yes
2576838285	315	91.7	1	314	1	314	0.0e+00	581.3	KO:K01644	citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.6 4.1.3.34]	EC:4.1.3.6	Yes
2576838286	388	82.2	1	387	1	387	0.0e+00	665.6	KO:K00830	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]	EC:2.6.1.44	Yes
2576838286	388	82.2	1	387	1	387	0.0e+00	665.6	KO:K00830	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]	EC:2.6.1.45	Yes
2576838286	388	82.2	1	387	1	387	0.0e+00	665.6	KO:K00830	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]	EC:2.6.1.51	Yes
2576838292	321	68	1	321	1	317	0.0e+00	439.9	KO:K16264	cobalt-zinc-cadmium efflux system protein		Yes
2576838294	223	69.7	1	221	1	221	0.0e+00	311.2	KO:K07665	two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR		Yes
2576838295	462	44	10	458	15	472	0.0e+00	352.8	KO:K07644	two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]	EC:2.7.13.3	Yes
2576838296	263	87.4	1	262	1	262	0.0e+00	452.2	KO:K02069	putative ABC transport system permease protein		Yes
2576838297	220	75.3	1	219	1	218	0.0e+00	323.6	KO:K02068	putative ABC transport system ATP-binding protein		Yes
2576838298	326	72.3	1	325	1	327	0.0e+00	478.8	KO:K00024	malate dehydrogenase [EC:1.1.1.37]	EC:1.1.1.37	Yes
2576838300	477	59	36	475	9	455	0.0e+00	514.6	KO:K00050	hydroxypyruvate reductase [EC:1.1.1.81]	EC:1.1.1.81	Yes
2576838301	417	88.2	1	417	1	417	0.0e+00	748.4	KO:K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	EC:2.1.2.1	Yes
2576838304	557	86	1	557	1	557	0.0e+00	975.3	KO:K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]	EC:6.3.4.3	Yes
2576838305	269	56.3	1	268	1	266	0.0e+00	311.6	KO:K00797	spermidine synthase [EC:2.5.1.16]	EC:2.5.1.16	Yes
2576838313	72	57.4	4	64	7	66	3.4e-12	72	KO:K07733	prophage regulatory protein		Yes
2576838331	221	68.6	1	220	1	211	0.0e+00	313.9	KO:K02501	glutamine amidotransferase [EC:2.4.2.-]	EC:2.4.2.-	Yes
2576838341	513	46.1	7	513	16	520	0.0e+00	470.7	KO:K03446	MFS transporter, DHA2 family, multidrug resistance protein B		Yes
2576838342	391	37.3	2	390	4	392	0.0e+00	283.9	KO:K03543	multidrug resistance protein A		Yes
2576838345	533	30.4	92	532	112	566	0.0e+00	193.7	KO:K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	EC:6.2.1.3	Yes
2576838347	451	68.9	25	448	21	445	0.0e+00	578.9	KO:K12340	outer membrane channel protein		Yes
2576838349	567	67.3	109	564	13	468	0.0e+00	641.3	KO:K01657	anthranilate synthase component I [EC:4.1.3.27]	EC:4.1.3.27	Yes
2576838350	214	62.1	1	214	1	213	0.0e+00	275.4	KO:K01658	anthranilate synthase component II [EC:4.1.3.27]	EC:4.1.3.27	Yes
2576838351	215	61.8	1	212	1	212	0.0e+00	259.2	KO:K00799	glutathione S-transferase [EC:2.5.1.18]	EC:2.5.1.18	Yes
2576838353	236	61	1	236	1	236	0.0e+00	306.6	KO:K07782	LuxR family transcriptional regulator		Yes
2576838354	144	43.8	3	138	4	134	7.6e-27	121.7	KO:K03111	single-strand DNA-binding protein		Yes
2576838360	188	41.1	8	186	18	204	1.1e-30	134.8	KO:K03192	urease accessory protein		Yes
2576838361	292	70	1	290	1	290	0.0e+00	418.7	KO:K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	EC:2.7.6.1	Yes
2576838362	511	84.3	1	511	1	511	0.0e+00	854.4	KO:K00758	thymidine phosphorylase [EC:2.4.2.4]	EC:2.4.2.4	Yes
2576838363	185	72.4	1	185	1	185	0.0e+00	292.4	KO:K01246	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	EC:3.2.2.20	Yes
2576838364	288	66.1	1	286	1	284	0.0e+00	382.9	KO:K10716	voltage-gated potassium channel		Yes
2576838365	146	78.8	1	146	1	146	0.0e+00	246.5	KO:K01759	lactoylglutathione lyase [EC:4.4.1.5]	EC:4.4.1.5	Yes
2576838366	87	75.9	1	87	1	87	7.3e-33	141	KO:K09803	hypothetical protein		Yes
2576838370	393	84.5	1	393	1	393	0.0e+00	665.6	KO:K00812	aspartate aminotransferase [EC:2.6.1.1]	EC:2.6.1.1	Yes
2576838371	670	83.4	1	670	12	679	0.0e+00	1107.4	KO:K03702	excinuclease ABC subunit B		Yes
2576838373	858	82.8	1	855	1	855	0.0e+00	1382.5	KO:K03695	ATP-dependent Clp protease ATP-binding subunit ClpB		Yes
2576838374	426	67.1	1	425	1	424	0.0e+00	567	KO:K07636	two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	EC:2.7.13.3	Yes
2576838375	240	83.8	1	228	1	228	0.0e+00	390.2	KO:K07657	two-component system, OmpR family, phosphate regulon response regulator PhoB		Yes
2576838376	350	69.8	68	350	34	324	0.0e+00	425.6	KO:K02044	phosphonate transport system substrate-binding protein		Yes
2576838380	134	72.9	1	133	1	133	0.0e+00	199.1	KO:K03282	large conductance mechanosensitive channel		Yes
2576838382	499	87.4	1	494	1	494	0.0e+00	901.4	KO:K00436	NAD-reducing hydrogenase large subunit [EC:1.12.1.2]	EC:1.12.1.2	Yes
2576838383	179	92.7	1	179	4	182	0.0e+00	351.3	KO:K18007	NAD-reducing hydrogenase small subunit [EC:1.12.1.2]	EC:1.12.1.2	Yes
2576838384	239	79.3	1	237	1	237	0.0e+00	410.6	KO:K18006	[NiFe] hydrogenase diaphorase moiety small subunit [EC:1.12.1.2]	EC:1.12.1.2	Yes
2576838385	595	76.6	1	591	1	591	0.0e+00	935.6	KO:K18005	[NiFe] hydrogenase diaphorase moiety large subunit [EC:1.12.1.2]	EC:1.12.1.2	Yes
2576838387	307	90.1	1	302	1	302	0.0e+00	548.1	KO:K02535	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]	EC:3.5.1.108	Yes
2576838388	391	77.6	3	391	1	385	0.0e+00	592	KO:K03531	cell division protein FtsZ		Yes
2576838389	408	84.6	1	408	1	408	0.0e+00	688	KO:K03590	cell division protein FtsA		Yes
2576838390	243	55.7	6	235	6	240	0.0e+00	276.2	KO:K03589	cell division protein FtsQ		Yes
2576838391	310	72.3	1	310	1	310	0.0e+00	461.1	KO:K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	EC:6.3.2.4	Yes
2576838392	304	69.2	16	304	8	296	0.0e+00	415.6	KO:K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	EC:1.3.1.98	Yes
