gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2576837695	374	194	207	ProSitePatterns	PS00816	IPR002034	Alpha-isopropylmalate/homocitrate synthase, conserved site	GO:0019752|GO:0046912
2576837695	374	4	282	SUPERFAMILY	SSF51569			
2576837696	402	4	374	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2576837696	402	193	212	ProSitePatterns	PS00595	IPR020578	Aminotransferase class-V pyridoxal-phosphate binding site	
2576837697	301	2	131	SUPERFAMILY	SSF82649			
2576837697	301	213	290	SUPERFAMILY	SSF117916			
2576837698	118	1	95	SUPERFAMILY	SSF89360	IPR000361	FeS cluster biogenesis	
2576837698	118	88	105	ProSitePatterns	PS01152	IPR017870	FeS cluster insertion, C-terminal, conserved site	
2576837701	544	70	130	SUPERFAMILY	SSF55469	IPR000415	Nitroreductase-like	GO:0016491
2576837701	544	160	236	SUPERFAMILY	SSF55469	IPR000415	Nitroreductase-like	GO:0016491
2576837701	544	327	372	SUPERFAMILY	SSF55469	IPR000415	Nitroreductase-like	GO:0016491
2576837701	544	438	533	SUPERFAMILY	SSF55469	IPR000415	Nitroreductase-like	GO:0016491
2576837702	489	3	219	SUPERFAMILY	SSF52129			
2576837706	154	1	19	ProSitePatterns	PS00549	IPR002024	Bacterioferritin	GO:0006826|GO:0006879|GO:0008199
2576837706	154	1	145	ProSiteProfiles	PS50905	IPR009040	Ferritin- like diiron domain	
2576837706	154	1	154	SUPERFAMILY	SSF47240	IPR009078	Ferritin-like superfamily	
2576837708	86	1	74	SUPERFAMILY	SSF54285	IPR016155	Molybdopterin synthase/thiamin biosynthesis sulphur carrier, beta-grasp	
2576837710	236	134	226	SMART	SM00900	IPR007329	FMN-binding	GO:0010181|GO:0016020
2576837713	495	332	441	SUPERFAMILY	SSF46548	IPR009051	Alpha-helical ferredoxin	GO:0051536
2576837713	495	363	393	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2576837713	495	401	432	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2576837713	495	373	384	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2576837713	495	412	423	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2576837713	495	91	300	SUPERFAMILY	SSF142019			
2576837714	190	31	90	ProSiteProfiles	PS51656	IPR007202	4Fe-4S domain	GO:0051536
2576837714	190	103	127	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2576837714	190	132	162	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2576837714	190	112	123	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2576837714	190	142	153	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2576837714	190	36	171	SUPERFAMILY	SSF54862			
2576837716	538	36	82	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837716	538	38	104	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837716	538	44	150	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837716	538	164	230	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837716	538	107	161	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2576837716	538	110	152	SMART	SM00086	IPR001610	PAC motif	
2576837716	538	371	527	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576837716	538	416	529	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576837716	538	316	529	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2576837717	513	197	426	ProSiteProfiles	PS50045	IPR002078	RNA polymerase sigma factor 54 interaction domain	GO:0005524|GO:0006355|GO:0008134
2576837717	513	27	174	SMART	SM00065	IPR003018	GAF domain	GO:0005515
2576837717	513	217	360	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2576837717	513	221	234	ProSitePatterns	PS00675	IPR025662	Sigma-54 interaction domain, ATP-binding site 1	
2576837717	513	283	298	ProSitePatterns	PS00676	IPR025943	Sigma-54 interaction domain, ATP-binding site 2	
2576837717	513	410	419	ProSitePatterns	PS00688	IPR025944	Sigma-54 interaction domain, conserved site	
2576837717	513	196	436	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576837717	513	3	163	SUPERFAMILY	SSF55781			
2576837719	222	3	72	SUPERFAMILY	SSF46565	IPR001623	DnaJ domain	
2576837719	222	5	64	SMART	SM00271	IPR001623	DnaJ domain	
2576837719	222	6	72	ProSiteProfiles	PS50076	IPR001623	DnaJ domain	
2576837719	222	116	147	SMART	SM00671	IPR006597	Sel1-like	
2576837719	222	148	183	SMART	SM00671	IPR006597	Sel1-like	
2576837719	222	184	219	SMART	SM00671	IPR006597	Sel1-like	
2576837719	222	116	221	SUPERFAMILY	SSF81901			
2576837722	496	60	71	ProSitePatterns	PS01305	IPR000385	MoaA/nifB/pqqE, iron-sulphur binding, conserved site	GO:0003824|GO:0046872|GO:0051539
2576837722	496	367	479	SUPERFAMILY	SSF53146	IPR003731	Dinitrogenase iron-molybdenum cofactor biosynthesis	
2576837722	496	49	260	SUPERFAMILY	SSF102114			
2576837723	92	1	29	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2576837723	92	9	20	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2576837723	92	6	61	SUPERFAMILY	SSF54862			
2576837724	140	3	140	ProSiteProfiles	PS51353	IPR006660	Arsenate reductase-like	
2576837724	140	3	117	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2576837725	427	272	288	ProSitePatterns	PS00201	IPR001226	Flavodoxin, conserved site	GO:0009055|GO:0010181
2576837725	427	46	236	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
2576837725	427	270	409	ProSiteProfiles	PS50902	IPR008254	Flavodoxin/nitric oxide synthase	GO:0010181|GO:0016491
2576837725	427	16	293	SUPERFAMILY	SSF56281			
2576837725	427	267	412	SUPERFAMILY	SSF52218			
2576837726	95	2	95	ProSiteProfiles	PS51085	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2576837726	95	4	88	SUPERFAMILY	SSF54292	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2576837726	95	38	46	ProSitePatterns	PS00197	IPR006058	2Fe-2S ferredoxin, iron-sulphur binding site	GO:0051537
2576837727	116	2	116	ProSiteProfiles	PS51085	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2576837727	116	13	110	SUPERFAMILY	SSF54292	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2576837727	116	42	50	ProSitePatterns	PS00197	IPR006058	2Fe-2S ferredoxin, iron-sulphur binding site	GO:0051537
2576837729	795	273	393	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837729	795	445	497	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2576837729	795	498	745	SMART	SM00283	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2576837729	795	502	731	ProSiteProfiles	PS50111	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2576837729	795	465	746	SUPERFAMILY	SSF58104			
2576837730	129	1	19	ProSiteProfiles	PS51257			
2576837734	203	3	63	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2576837734	203	5	76	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2576837734	203	78	182	SUPERFAMILY	SSF48498	IPR011075	Tetracycline transcriptional regulator, TetR-related, C-terminal	
2576837735	210	39	145	SUPERFAMILY	SSF50475	IPR012349	FMN-binding split barrel	GO:0010181|GO:0016491|GO:0055114
2576837736	112	1	19	ProSiteProfiles	PS51257			
2576837737	1064	185	269	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2576837737	1064	739	822	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2576837737	1064	46	128	SUPERFAMILY	SSF82693			
2576837737	1064	137	184	SUPERFAMILY	SSF82693			
2576837737	1064	271	327	SUPERFAMILY	SSF82693			
2576837737	1064	294	519	SUPERFAMILY	SSF82866			
2576837737	1064	820	1054	SUPERFAMILY	SSF82866			
2576837738	205	17	201	SUPERFAMILY	SSF161111			
2576837739	478	161	374	SUPERFAMILY	SSF111369			
2576837740	431	8	425	SUPERFAMILY	SSF56954			
2576837742	172	24	172	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2576837742	172	24	158	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2576837744	483	31	218	SUPERFAMILY	SSF56059			
2576837744	483	326	471	SUPERFAMILY	SSF56059			
2576837745	443	330	417	SUPERFAMILY	SSF54593			
2576837746	1128	172	248	SMART	SM00460	IPR002931	Transglutaminase-like	
2576837746	1128	9	337	SUPERFAMILY	SSF54001			
2576837747	434	13	433	SUPERFAMILY	SSF48256	IPR016141	Citrate synthase-like, core	GO:0044262|GO:0046912
2576837747	434	308	320	ProSitePatterns	PS00480	IPR019810	Citrate synthase active site	GO:0006099|GO:0046912
2576837748	853	53	224	SUPERFAMILY	SSF56059			
2576837748	853	331	474	SUPERFAMILY	SSF56059			
2576837749	309	195	265	SMART	SM00460	IPR002931	Transglutaminase-like	
2576837749	309	128	290	SUPERFAMILY	SSF54001			
2576837750	251	2	238	SUPERFAMILY	SSF56235			
2576837751	324	1	319	SUPERFAMILY	SSF53067			
2576837752	1077	11	435	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2576837753	234	4	89	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576837754	264	159	219	SMART	SM00460	IPR002931	Transglutaminase-like	
2576837754	264	21	245	SUPERFAMILY	SSF54001			
2576837755	262	6	124	SUPERFAMILY	SSF56300			
2576837755	262	184	246	SUPERFAMILY	SSF56300			
2576837756	408	4	402	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2576837757	399	101	376	SUPERFAMILY	SSF53756			
2576837758	373	42	270	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2576837758	373	16	260	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576837760	281	156	281	ProSiteProfiles	PS51123	IPR006665	Outer membrane protein, OmpA/MotB, C-terminal	
2576837760	281	160	279	SUPERFAMILY	SSF103088	IPR006665	Outer membrane protein, OmpA/MotB, C-terminal	
2576837762	553	1	487	ProSiteProfiles	PS50292	IPR002007	Haem peroxidase, animal	GO:0004601|GO:0006979|GO:0020037|GO:0055114
2576837762	553	55	303	SUPERFAMILY	SSF48113	IPR010255	Haem peroxidase	GO:0004601|GO:0006979|GO:0020037|GO:0055114
2576837762	553	338	469	SUPERFAMILY	SSF48113	IPR010255	Haem peroxidase	GO:0004601|GO:0006979|GO:0020037|GO:0055114
2576837762	553	496	532	SUPERFAMILY	SSF48113	IPR010255	Haem peroxidase	GO:0004601|GO:0006979|GO:0020037|GO:0055114
2576837763	666	46	217	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2576837763	666	281	333	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2576837763	666	390	419	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2576837763	666	446	520	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2576837764	728	378	444	SUPERFAMILY	SSF141571			
2576837764	728	450	582	SUPERFAMILY	SSF141571			
2576837768	71	6	70	SMART	SM00357	IPR011129	Cold shock protein	GO:0003676
2576837768	71	4	70	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2576837770	568	434	546	ProSiteProfiles	PS50801	IPR002645	STAS domain	
2576837770	568	437	543	SUPERFAMILY	SSF52091	IPR002645	STAS domain	
2576837771	325	94	243	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
2576837771	325	113	214	SMART	SM00450	IPR001763	Rhodanese-like domain	
2576837771	325	123	217	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
2576837772	369	2	52	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
2576837772	369	8	140	SMART	SM00450	IPR001763	Rhodanese-like domain	
2576837772	369	18	143	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
2576837772	369	82	159	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
2576837773	769	589	768	SUPERFAMILY	SSF56042	IPR010918	AIR synthase-related protein, C-terminal domain	
2576837773	769	432	582	SUPERFAMILY	SSF55326	IPR016188	PurM, N-terminal-like	GO:0003824
2576837773	769	24	216	SUPERFAMILY	SSF51905			
2576837773	769	147	342	SUPERFAMILY	SSF51905			
2576837776	194	23	56	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2576837776	194	64	97	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2576837776	194	104	137	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2576837776	194	144	177	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2576837776	194	61	192	SUPERFAMILY	SSF48452			
2576837777	448	50	387	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2576837778	337	1	307	SUPERFAMILY	SSF51395			
2576837779	1212	426	679	SUPERFAMILY	SSF53323	IPR002869	Pyruvate-flavodoxin oxidoreductase, central domain	GO:0016491|GO:0055114
2576837779	1212	261	421	SUPERFAMILY	SSF52922	IPR009014	Transketolase, C-terminal/Pyruvate-ferredoxin oxidoreductase, domain II	GO:0003824|GO:0008152
2576837779	1212	691	720	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2576837779	1212	748	778	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2576837779	1212	700	711	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2576837779	1212	757	768	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2576837779	1212	633	690	SMART	SM00890	IPR019456	Pyruvate-flavodoxin oxidoreductase, EKR domain	GO:0016903|GO:0055114
2576837779	1212	5	259	SUPERFAMILY	SSF52518			
2576837779	1212	676	850	SUPERFAMILY	SSF54862			
2576837779	1212	806	1189	SUPERFAMILY	SSF52518			
2576837780	228	2	146	SUPERFAMILY	SSF100950			
2576837780	228	129	205	SUPERFAMILY	SSF75445			
2576837781	368	110	350	SUPERFAMILY	SSF51219	IPR016031	Tryptophan RNA-binding attenuator protein-like domain	
2576837783	449	31	437	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2576837783	449	81	105	ProSitePatterns	PS01022	IPR018456	PTR2 family proton/oligopeptide symporter, conserved site	GO:0005215|GO:0006857|GO:0016020
2576837783	449	156	168	ProSitePatterns	PS01023	IPR018456	PTR2 family proton/oligopeptide symporter, conserved site	GO:0005215|GO:0006857|GO:0016020
2576837784	443	222	281	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2576837784	443	287	344	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2576837784	443	353	436	SMART	SM01091	IPR005170	Transporter-associated domain	
2576837784	443	351	434	SUPERFAMILY	SSF56176	IPR016166	FAD-binding, type 2	GO:0003824|GO:0016614|GO:0050660|GO:0055114
2576837784	443	210	347	SUPERFAMILY	SSF54631			
2576837785	217	40	216	SUPERFAMILY	SSF55469	IPR000415	Nitroreductase-like	GO:0016491
2576837788	378	178	345	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2576837789	198	8	188	SUPERFAMILY	SSF53335			
2576837792	285	21	105	SUPERFAMILY	SSF110849	IPR003115	ParB/Sulfiredoxin	
2576837793	176	4	163	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2576837793	176	1	155	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2576837794	281	11	280	SUPERFAMILY	SSF51430	IPR023210	NADP-dependent oxidoreductase domain	
2576837795	1030	105	172	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837795	1030	118	211	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837795	1030	122	173	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837795	1030	526	597	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837795	1030	177	218	SMART	SM00086	IPR001610	PAC motif	
2576837795	1030	464	516	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2576837795	1030	464	516	SMART	SM00304	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2576837795	1030	686	738	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2576837795	1030	686	738	SMART	SM00304	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2576837795	1030	739	986	SMART	SM00283	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2576837795	1030	743	972	ProSiteProfiles	PS50111	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2576837795	1030	470	511	SUPERFAMILY	SSF158472			
2576837795	1030	706	987	SUPERFAMILY	SSF58104			
2576837797	201	9	120	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576837797	201	10	124	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576837797	201	130	191	ProSiteProfiles	PS50921	IPR005561	ANTAR domain	GO:0003723
2576837797	201	136	191	SMART	SM01012	IPR005561	ANTAR domain	GO:0003723
2576837797	201	9	191	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2576837798	1163	561	680	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837798	1163	567	637	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837798	1163	569	635	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837798	1163	681	822	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837798	1163	831	897	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837798	1163	842	941	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837798	1163	844	885	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576837798	1163	641	693	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2576837798	1163	642	684	SMART	SM00086	IPR001610	PAC motif	
2576837798	1163	903	945	SMART	SM00086	IPR001610	PAC motif	
2576837798	1163	1038	1138	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576837798	1163	274	471	ProSiteProfiles	PS50839	IPR006189	CHASE	
2576837798	1163	274	471	SMART	SM01079	IPR006189	CHASE	
2576837799	526	1	24	ProSiteProfiles	PS51257			
2576837799	526	10	479	SUPERFAMILY	SSF56954			
2576837800	395	1	20	ProSiteProfiles	PS51257			
2576837800	395	47	291	SUPERFAMILY	SSF111369			
2576837801	1039	184	275	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2576837801	1039	722	808	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2576837801	1039	39	133	SUPERFAMILY	SSF82693			
2576837801	1039	136	183	SUPERFAMILY	SSF82693			
2576837801	1039	278	334	SUPERFAMILY	SSF82693			
2576837801	1039	300	501	SUPERFAMILY	SSF82866			
2576837801	1039	566	671	SUPERFAMILY	SSF82693			
2576837801	1039	672	721	SUPERFAMILY	SSF82693			
2576837801	1039	808	857	SUPERFAMILY	SSF82693			
2576837801	1039	831	1026	SUPERFAMILY	SSF82866			
2576837804	337	6	327	SUPERFAMILY	SSF51735			
2576837805	307	2	222	SUPERFAMILY	SSF53448			
2576837806	400	1	382	SUPERFAMILY	SSF53756			
2576837807	286	5	231	SUPERFAMILY	SSF53448			
2576837808	261	1	141	SUPERFAMILY	SSF53448			
2576837809	314	113	273	SUPERFAMILY	SSF53335			
2576837813	792	559	750	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576837814	370	1	20	ProSiteProfiles	PS51257			
2576837818	2305	2029	2099	ProSiteProfiles	PS50817	IPR006141	Intein splice site	GO:0016539
2576837818	2305	2137	2163	ProSiteProfiles	PS50818	IPR006141	Intein splice site	GO:0016539
2576837818	2305	343	697	SUPERFAMILY	SSF69318			
2576837818	2305	2029	2163	SUPERFAMILY	SSF51294			
2576837821	1221	870	1090	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2576837822	526	353	522	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576837822	526	408	524	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576837822	526	303	524	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2576837822	526	281	363	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2576837824	537	357	528	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576837824	537	414	526	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576837824	537	216	268	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
